Data provider	Dataset	Collector name	Field number	GUID	Date collected	Institution code	Collection code	Catalogue No	Basis of record	Image url	Last indexed	Identifier	Identification date	Scientific name	Author	Scientific name (interpreted)	Kingdom	Phylum	Class	Order	Family	Genus	Country	Country (interpreted)	Locality	County	Continent or Ocean	State/Province	Region	Provider country	Latitude	Longitude	Coordinate precision	Cell id	Centi cell id	Min depth	Max depth	Max depth	Min altitude	Max altitude	Altitude precision	GBIF portal url	GBIF webservice url
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.4.95 0:00	HKU	HKU(M)	4313	Specimen		28.3.07 12:26			Anthostomella xuanenensis Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Anthostomella xuanenensis							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493631	http://data.gbif.org/ws/rest/occurrence/get?key=56493631
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.4.95 0:00	HKU	HKU(M)	4314	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493632	http://data.gbif.org/ws/rest/occurrence/get?key=56493632
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.8.95 0:00	HKU	HKU(M)	4315	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493633	http://data.gbif.org/ws/rest/occurrence/get?key=56493633
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			16.4.95 0:00	HKU	HKU(M)	4316-1	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493634	http://data.gbif.org/ws/rest/occurrence/get?key=56493634
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			16.4.95 0:00	HKU	HKU(M)	4317-1	Specimen		28.3.07 12:26			Anthostomella francisiae K.D. Hyde		Anthostomella francisiae							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493635	http://data.gbif.org/ws/rest/occurrence/get?key=56493635
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			16.4.95 0:00	HKU	HKU(M)	4318	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493636	http://data.gbif.org/ws/rest/occurrence/get?key=56493636
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			16.4.95 0:00	HKU	HKU(M)	4319-1	Specimen		28.3.07 12:26			Helicomyces lilliputeus R.T. Moore		Helicomyces lilliputeus							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493637	http://data.gbif.org/ws/rest/occurrence/get?key=56493637
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			16.4.95 0:00	HKU	HKU(M)	4319-2	Specimen		28.3.07 12:26			Helicomyces torquatus L.C. Lane & Shearer		Helicomyces torquatus							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493638	http://data.gbif.org/ws/rest/occurrence/get?key=56493638
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			16.4.95 0:00	HKU	HKU(M)	4324-1	Specimen		28.3.07 12:26			Guignardia manokwaria		Guignardia manokwaria							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493639	http://data.gbif.org/ws/rest/occurrence/get?key=56493639
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			16.4.95 0:00	HKU	HKU(M)	4325	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493640	http://data.gbif.org/ws/rest/occurrence/get?key=56493640
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			16.4.95 0:00	HKU	HKU(M)	4329	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Australia	AU	AUSTRALIA, Queensland, Brampston Beach				Australia and New Zealand	Hong Kong	-16.9	145.7		26605	17							http://data.gbif.org/occurrences/56493641	http://data.gbif.org/ws/rest/occurrence/get?key=56493641
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.4.95 0:00	HKU	HKU(M)	4330	Specimen		28.3.07 12:26			Anthostomella francisiae K.D. Hyde		Anthostomella francisiae							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation, Cow Bay	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493642	http://data.gbif.org/ws/rest/occurrence/get?key=56493642
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.4.95 0:00	HKU	HKU(M)	4331	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation, Cow Bay	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493643	http://data.gbif.org/ws/rest/occurrence/get?key=56493643
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.4.95 0:00	HKU	HKU(M)	4332	Specimen		28.3.07 12:26			Anthostomella francisiae K.D. Hyde		Anthostomella francisiae							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation, Cow Bay	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493644	http://data.gbif.org/ws/rest/occurrence/get?key=56493644
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.4.95 0:00	HKU	HKU(M)	4333	Specimen		28.3.07 12:26			Anthostomella francisiae K.D. Hyde		Anthostomella francisiae							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation, Cow Bay	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493645	http://data.gbif.org/ws/rest/occurrence/get?key=56493645
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Kevin D. Hyde			15.4.95 0:00	HKU	HKU(M)	4335	Specimen		28.3.07 12:26			Helicomyces lilliputeus R.T. Moore		Helicomyces lilliputeus							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation, Cow Bay	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493646	http://data.gbif.org/ws/rest/occurrence/get?key=56493646
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			16.4.95 0:00	HKU	HKU(M)	4336-1	Specimen		28.3.07 12:26			Helicomyces torquatus L.C. Lane & Shearer		Helicomyces torquatus							Australia	AU	AUSTRALIA, Queensland, Cape Tribulation, Cow Bay	Cape Tribulation			Australia and New Zealand	Hong Kong	-16.1	145.3		26605	93							http://data.gbif.org/occurrences/56493647	http://data.gbif.org/ws/rest/occurrence/get?key=56493647
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.8.94 0:00	HKU	HKU(M)	4340	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493648	http://data.gbif.org/ws/rest/occurrence/get?key=56493648
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4341	Specimen		28.3.07 12:26			Anthostomella palmicola (Auersw.) Rabenh.		Anthostomella palmicola							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493649	http://data.gbif.org/ws/rest/occurrence/get?key=56493649
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4342-1	Specimen		28.3.07 12:26			Anthostomella palmicola (Auersw.) Rabenh.		Anthostomella palmicola							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493650	http://data.gbif.org/ws/rest/occurrence/get?key=56493650
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4342-2	Specimen		28.3.07 12:26			Anthostomella palmicola (Auersw.) Rabenh.		Anthostomella palmicola							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493651	http://data.gbif.org/ws/rest/occurrence/get?key=56493651
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4343	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493652	http://data.gbif.org/ws/rest/occurrence/get?key=56493652
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4344-1	Specimen		28.3.07 12:26			Apioclypea cocoicola Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Apioclypea cocoicola							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493653	http://data.gbif.org/ws/rest/occurrence/get?key=56493653
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4344-2	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493654	http://data.gbif.org/ws/rest/occurrence/get?key=56493654
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4344-3	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493655	http://data.gbif.org/ws/rest/occurrence/get?key=56493655
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4345	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493656	http://data.gbif.org/ws/rest/occurrence/get?key=56493656
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4346-1	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493657	http://data.gbif.org/ws/rest/occurrence/get?key=56493657
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.8.94 0:00	HKU	HKU(M)	4346-2	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493658	http://data.gbif.org/ws/rest/occurrence/get?key=56493658
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4347-1	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493659	http://data.gbif.org/ws/rest/occurrence/get?key=56493659
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4347-2	Specimen		28.3.07 12:26			Coleodictyospora micronesica (Matsush.) Matsush.		Coleodictyospora micronesica							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493660	http://data.gbif.org/ws/rest/occurrence/get?key=56493660
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4347-3	Specimen		28.3.07 12:26			Coleodictyospora micronesica (Matsush.) Matsush.		Coleodictyospora micronesica							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493661	http://data.gbif.org/ws/rest/occurrence/get?key=56493661
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4347-4	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493662	http://data.gbif.org/ws/rest/occurrence/get?key=56493662
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4347-5	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493663	http://data.gbif.org/ws/rest/occurrence/get?key=56493663
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4349	Specimen		28.3.07 12:26			Capsulospora calamicola K.D. Hyde		Capsulospora calamicola							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493664	http://data.gbif.org/ws/rest/occurrence/get?key=56493664
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.9.94 0:00	HKU	HKU(M)	4351-1	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493665	http://data.gbif.org/ws/rest/occurrence/get?key=56493665
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; E.B.G. Jones			22.8.94 0:00	HKU	HKU(M)	4351-2	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Malaysia	MY	MALAYSIA, Pasoh, coconut grove				South-Eastern Asia	Hong Kong	2.6	102.6		33402	66							http://data.gbif.org/occurrences/56493666	http://data.gbif.org/ws/rest/occurrence/get?key=56493666
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Ian C. Taylor			19.9.94 0:00	HKU	HKU(M)	4356-1	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Malaysia	MY	MALAYSIA, Penang, Georgetown, coconut grove	Georgetown			South-Eastern Asia	Hong Kong	5.4	100.4		34480	44							http://data.gbif.org/occurrences/56493667	http://data.gbif.org/ws/rest/occurrence/get?key=56493667
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Ian C. Taylor			24.9.94 0:00	HKU	HKU(M)	4359	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Singapore	SG	SINGAPORE, Woodlands District				South-Eastern Asia	Hong Kong	1.3	103.8		33043	38							http://data.gbif.org/occurrences/56493668	http://data.gbif.org/ws/rest/occurrence/get?key=56493668
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			24.9.94 0:00	HKU	HKU(M)	4360-1	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Malaysia	MY	MALAYSIA, Malacca, coconut grove				South-Eastern Asia	Hong Kong	2.2	102.2		33402	22							http://data.gbif.org/occurrences/56493669	http://data.gbif.org/ws/rest/occurrence/get?key=56493669
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			24.9.94 0:00	HKU	HKU(M)	4361	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Malaysia	MY	MALAYSIA, Malacca, coconut grove				South-Eastern Asia	Hong Kong	2.2	102.2		33402	22							http://data.gbif.org/occurrences/56493670	http://data.gbif.org/ws/rest/occurrence/get?key=56493670
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			24.9.94 0:00	HKU	HKU(M)	4362	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Malaysia	MY	MALAYSIA, Malacca, coconut grove				South-Eastern Asia	Hong Kong	2.2	102.2		33402	22							http://data.gbif.org/occurrences/56493671	http://data.gbif.org/ws/rest/occurrence/get?key=56493671
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			24.9.94 0:00	HKU	HKU(M)	4363	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Malaysia	MY	MALAYSIA, Malacca, coconut grove				South-Eastern Asia	Hong Kong	2.2	102.2		33402	22							http://data.gbif.org/occurrences/56493672	http://data.gbif.org/ws/rest/occurrence/get?key=56493672
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			24.9.94 0:00	HKU	HKU(M)	4364	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Malaysia	MY	MALAYSIA, Malacca, coconut grove				South-Eastern Asia	Hong Kong	2.2	102.2		33402	22							http://data.gbif.org/occurrences/56493673	http://data.gbif.org/ws/rest/occurrence/get?key=56493673
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			24.9.94 0:00	HKU	HKU(M)	4365	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Malaysia	MY	MALAYSIA, Malacca, coconut grove				South-Eastern Asia	Hong Kong	2.2	102.2		33402	22							http://data.gbif.org/occurrences/56493674	http://data.gbif.org/ws/rest/occurrence/get?key=56493674
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			24.9.94 0:00	HKU	HKU(M)	4366	Specimen		28.3.07 12:26			Anthostomella nitidissima (Durieu & Mont.) Sacc.		Anthostomella nitidissima							Malaysia	MY	MALAYSIA, Malacca, coconut grove				South-Eastern Asia	Hong Kong	2.2	102.2		33402	22							http://data.gbif.org/occurrences/56493675	http://data.gbif.org/ws/rest/occurrence/get?key=56493675
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Ian C. Taylor			20.9.94 0:00	HKU	HKU(M)	4369-1	Specimen		28.3.07 12:26			Arthrinium phaeospermum (Corda) M.B. Ellis		Arthrinium phaeospermum							Malaysia	MY	MALAYSIA, Tai Ping, Tai Ping Park	Tai Ping			South-Eastern Asia	Hong Kong	4.9	100.7		34120	97							http://data.gbif.org/occurrences/56493676	http://data.gbif.org/ws/rest/occurrence/get?key=56493676
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Ian C. Taylor			20.9.94 0:00	HKU	HKU(M)	4369-2	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Malaysia	MY	MALAYSIA, Tai Ping, Tai Ping Park	Tai Ping			South-Eastern Asia	Hong Kong	4.9	100.7		34120	97							http://data.gbif.org/occurrences/56493677	http://data.gbif.org/ws/rest/occurrence/get?key=56493677
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Kevin D. Hyde				HKU	HKU(M)	1632	Specimen		28.3.07 12:26			Linocarpon alpiniae K.D. Hyde		Linocarpon alpiniae							Malaysia	MY	Malaysia, Taman Ulu Bendul, in rain forest by side of stream				South-Eastern Asia	Hong Kong	5.4	100.6		34480	46							http://data.gbif.org/occurrences/56493678	http://data.gbif.org/ws/rest/occurrence/get?key=56493678
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	V.A. Hyde			18.8.01 0:00	HKU	HKU(M)	16490	Specimen		28.3.07 12:26			Acrodictys liputii L. Cai, K. Zhang, E. McKenzie, W.H. Ho & K.D. Hyde		Acrodictys liputii							Philippines	PH	Philippines, Negros Occidental, Bario Alegria, Liput River, Philippines Centre for Mycological Research	Bario Alegria			South-Eastern Asia	Hong Kong	10	123		36303	0							http://data.gbif.org/occurrences/56493679	http://data.gbif.org/ws/rest/occurrence/get?key=56493679
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	V.A. Hyde			18.8.01 0:00	HKU	HKU(M)	16491	Specimen		28.3.07 12:26			Digitodesmium bambusicola L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde		Digitodesmium bambusicola							Philippines	PH	Philippines, Negros Occidental, Bario Alegria, Liput River, Philippines Centre for Mycological Research	Bario Alegria			South-Eastern Asia	Hong Kong	10	123		36303	0							http://data.gbif.org/occurrences/56493680	http://data.gbif.org/ws/rest/occurrence/get?key=56493680
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	V.A. Hyde			18.8.01 0:00	HKU	HKU(M)	16492	Specimen		28.3.07 12:26			Digitodesmium bambusicola L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde		Digitodesmium bambusicola							Philippines	PH	Philippines, Negros Occidental, Bario Alegria, Liput River, Philippines Centre for Mycological Research	Bario Alegria			South-Eastern Asia	Hong Kong	10	123		36303	0							http://data.gbif.org/occurrences/56493681	http://data.gbif.org/ws/rest/occurrence/get?key=56493681
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	V.A. Hyde			18.8.01 0:00	HKU	HKU(M)	16493	Specimen		28.3.07 12:26			Digitodesmium bambusicola L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde		Digitodesmium bambusicola							Philippines	PH	Philippines, Negros Occidental, Bario Alegria, Liput River, Philippines Centre for Mycological Research	Bario Alegria			South-Eastern Asia	Hong Kong	10	123		36303	0							http://data.gbif.org/occurrences/56493682	http://data.gbif.org/ws/rest/occurrence/get?key=56493682
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	V.A. Hyde			18.8.01 0:00	HKU	HKU(M)	16494	Specimen		28.3.07 12:26			Digitodesmium bambusicola L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde		Digitodesmium bambusicola							Philippines	PH	Philippines, Negros Occidental, Bario Alegria, Liput River, Philippines Centre for Mycological Research	Bario Alegria			South-Eastern Asia	Hong Kong	10	123		36303	0							http://data.gbif.org/occurrences/56493683	http://data.gbif.org/ws/rest/occurrence/get?key=56493683
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	V.A. Hyde			18.8.01 0:00	HKU	HKU(M)	16495	Specimen		28.3.07 12:26			Digitodesmium bambusicola L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde L. Cai, K. Zhang, McKenzie, W.H. Ho & K.D. Hyde		Digitodesmium bambusicola							Philippines	PH	Philippines, Negros Occidental, Bario Alegria, Liput River, Philippines Centre for Mycological Research	Bario Alegria			South-Eastern Asia	Hong Kong	10	123		36303	0							http://data.gbif.org/occurrences/56493684	http://data.gbif.org/ws/rest/occurrence/get?key=56493684
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Kevin D. Hyde; N. Raga				HKU	HKU(M)	1213	Specimen		28.3.07 12:26			Linocarpon apiculatum K.D. Hyde		Linocarpon apiculatum							Indonesia	ID	Indonesia, Irian Jaya, Manokwari, in freshwater swamp	Manokwari			South-Eastern Asia	Hong Kong	-0.8	134		32354	20							http://data.gbif.org/occurrences/56493685	http://data.gbif.org/ws/rest/occurrence/get?key=56493685
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Kevin D. Hyde; N. Raga				HKU	HKU(M)	1209	Specimen		28.3.07 12:26			Linocarpon appendisporum K.D. Hyde		Linocarpon appendisporum							Indonesia	ID	Indonesia, Irian Jaya, Manokwari, in freshwater swamp	Manokwari			South-Eastern Asia	Hong Kong	-0.8	134		32354	20							http://data.gbif.org/occurrences/56493687	http://data.gbif.org/ws/rest/occurrence/get?key=56493687
