#id	#modified	Family	InstitutionCode	InfraspecificEpithet	Collector	Locality	Genus	InfraspecificRank	BasisOfRecord	MinimumElevationInMeters	SpecificEpithet	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	CollectionCode
a2443b36-0bcb-4453-9edb-02d479687f15	2008-08-04 10:52:50.0	Linaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Linum		PreservedSpecimen	2400	obtusatum	Linum obtusatum (Boiss.) Stapf	Turkey	1999-08-09 00:00:00.0	ICBN	1401	(Boiss.) Stapf	Adana	PonTaurus collection
b6229c8d-c2c8-4aa0-9670-5117142545a8	2008-08-04 10:52:50.0	Campanulaceae		limonifolium	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Asyneuma	Subspecies	PreservedSpecimen	2400	limonifolium	Asyneuma limonifolium subsp. limonifolium	Turkey	1999-08-09 00:00:00.0	ICBN	1402	\n	Adana	PonTaurus collection
d619c5b8-ba14-4ee7-9b24-a87171f55e1e	2008-08-04 10:52:50.0	Rubiaceae		grandiflora	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Asperula	Subspecies	PreservedSpecimen	2400	stricta	Asperula stricta subsp. grandiflora Schönb.-Tem.	Turkey	1999-08-09 00:00:00.0	ICBN	1403	Schönb.-Tem.	Adana	PonTaurus collection
8770e2d8-7a3b-4c37-9d15-f7f2f12b82da	2008-08-04 10:52:50.0	Rubiaceae		grandiflora	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Asperula	Subspecies	PreservedSpecimen	2490	stricta	Asperula stricta subsp. grandiflora Schönb.-Tem.	Turkey	1999-08-09 00:00:00.0	ICBN	1403x131	Schönb.-Tem.	Adana	PonTaurus collection
b725760a-9025-4181-9451-2c9018962c7e	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Dianthus	Variety	PreservedSpecimen	2400	zonatus	Dianthus zonatus var. zonatus	Turkey	1999-08-09 00:00:00.0	ICBN	1404	\n	Adana	PonTaurus collection
05b61665-1aca-49c1-ae09-c547e5d86904	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Dianthus	Variety	PreservedSpecimen	2490	zonatus	Dianthus zonatus var. zonatus	Turkey	1999-08-09 00:00:00.0	ICBN	1404x131	\n	Adana	PonTaurus collection
6b146f5c-7a8d-44e0-bac7-b5d8a0d3bcdc	2008-08-04 10:52:50.0	Brassicaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Erysimum		PreservedSpecimen	2400	kotschyanum	Erysimum kotschyanum Gay	Turkey	1999-08-09 00:00:00.0	ICBN	1405	Gay	Adana	PonTaurus collection
a62d9315-c7fb-405e-99cb-d6697e8ec421	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Centaurea	Variety	PreservedSpecimen	2400	reuterana	Centaurea reuterana var. phrygia Bornm.	Turkey	1999-08-09 00:00:00.0	ICBN	1406	Bornm.	Adana	PonTaurus collection
6df08256-0d8c-46c7-90c5-77ab25e6518d	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m	Centaurea	Variety	PreservedSpecimen	2600	reuterana	Centaurea reuterana var. phrygia Bornm.	Turkey	1999-08-09 00:00:00.0	ICBN	1406x135	Bornm.	Adana	PonTaurus collection
dee00274-e964-4840-b5de-588268e66b80	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Arenaria		PreservedSpecimen	2400	acerosa	Arenaria acerosa Boiss.	Turkey	1999-08-09 00:00:00.0	ICBN	1407	Boiss.	Adana	PonTaurus collection
dc743759-0ff2-4a4c-acd0-188cee6033c9	2008-08-04 10:52:50.0	Campanulaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m	Asyneuma		PreservedSpecimen	2510	lobelioides	Asyneuma lobelioides (Willd.) Hand.-Mazz.	Turkey	1999-08-09 00:00:00.0	ICBN	1407x133	(Willd.) Hand.-Mazz.	Adana	PonTaurus collection
fa0a1974-3828-4f1d-92cf-fe343a067580	2008-08-04 10:52:50.0	Apiaceae		lithophila	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Pimpinella	Subspecies	PreservedSpecimen	2400	tragium	Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin	Turkey	1999-08-09 00:00:00.0	ICBN	1408	(I. Schischk.) Tutin	Adana	PonTaurus collection
06124aae-a715-4e67-9b70-4847672f22bd	2008-08-04 10:52:50.0	Brassicaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Iberis		PreservedSpecimen	2400	simplex	Iberis simplex DC.	Turkey	1999-08-09 00:00:00.0	ICBN	1409	DC.	Adana	PonTaurus collection
ce27703d-e8cb-4961-abe1-0630b9964cf8	2008-08-04 10:52:50.0	Euphorbiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m	Euphorbia	Variety	PreservedSpecimen	2400	herniariifolia	Euphorbia herniariifolia var. glaberrima Hal.	Turkey	1999-06-27 00:00:00.0	ICBN	141	Hal.	Mugla	PonTaurus collection
5f1995aa-264d-4134-b508-5a23fd2f80c9	2008-08-04 10:52:50.0	Rubiaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Cruciata		PreservedSpecimen	2400	taurica	Cruciata taurica (Pall. ex Willd.) Ehrend.	Turkey	1999-08-09 00:00:00.0	ICBN	1410	(Pall. ex Willd.) Ehrend.	Adana	PonTaurus collection
b779ab21-4a08-4425-956b-b97a6da2a0e9	2008-08-04 10:52:50.0	Cistaceae		canum	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Helianthemum	Subspecies	PreservedSpecimen	2400	oelandicum	Helianthemum oelandicum subsp. canum (L.) Bonnier	Turkey	1999-08-09 00:00:00.0	ICBN	1411	(L.) Bonnier	Adana	PonTaurus collection
de5ca294-e058-4c95-9939-5316c51cc662	2008-08-04 10:52:50.0	Caryophyllaceae		cf. masmenaea	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Silene	Subspecies	PreservedSpecimen	2400	caryophylloides	Silene caryophylloides subsp. cf. masmenaea (Boiss.) Coode & Cullen	Turkey	1999-08-09 00:00:00.0	ICBN	1412	(Boiss.) Coode & Cullen	Adana	PonTaurus collection
1e1e3d80-ec77-4ddf-9943-b59d21b9721c	2008-08-04 10:52:50.0	Asteraceae		moschus	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Jurinella	Subspecies	PreservedSpecimen	2400	moschus	Jurinella moschus subsp. moschus	Turkey	1999-08-09 00:00:00.0	ICBN	1413	\n	Adana	PonTaurus collection
31afba86-6cd4-45da-9c6b-a71ccd7b498a	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Arenaria	Variety	PreservedSpecimen	2400	ledebouriana	Arenaria ledebouriana var. ledebouriana	Turkey	1999-08-09 00:00:00.0	ICBN	1414	\n	Adana	PonTaurus collection
c92fb8d2-2089-45b5-9d63-dae7a10e5770	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Arenaria	Variety	PreservedSpecimen	2490	ledebouriana	Arenaria ledebouriana var. ledebouriana	Turkey	1999-08-09 00:00:00.0	ICBN	1414x131	\n	Adana	PonTaurus collection
971777ce-473d-4dfa-8658-48aadf9a252e	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m	Arenaria	Variety	PreservedSpecimen	2600	ledebouriana	Arenaria ledebouriana var. ledebouriana	Turkey	1999-08-09 00:00:00.0	ICBN	1414x135	\n	Adana	PonTaurus collection
defc5c28-72a5-458a-b9e2-6e089b3e45e9	2008-08-04 10:52:50.0	Apiaceae		cernuum	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Bupleurum	Subspecies	PreservedSpecimen	2400	falcatum	Bupleurum falcatum subsp. cernuum (Ten.) Arc.	Turkey	1999-08-09 00:00:00.0	ICBN	1415	(Ten.) Arc.	Adana	PonTaurus collection
78671e8c-3215-442b-a854-c453ebf41965	2008-08-04 10:52:50.0	Plumbaginaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Acantholimon		PreservedSpecimen	2400	lycaonicum	Acantholimon lycaonicum Boiss. & Heldr.	Turkey	1999-08-09 00:00:00.0	ICBN	1416	Boiss. & Heldr.	Adana	PonTaurus collection
503b7035-3d0e-4ded-b02d-519f52f3db67	2008-08-04 10:52:50.0	Poaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Elytrigia		PreservedSpecimen	2400	libanotica	Elytrigia libanotica (Hack.) J.Holub.	Turkey	1999-08-09 00:00:00.0	ICBN	1417	(Hack.) J.Holub.	Adana	PonTaurus collection
ef77473b-6c21-40d3-b722-a8511995fb03	2008-08-04 10:52:50.0	Poaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Sesleria		PreservedSpecimen	2400	alba	Sesleria alba Sm.	Turkey	1999-08-09 00:00:00.0	ICBN	1418	Sm.	Adana	PonTaurus collection
cee33df4-65ba-4d45-83ec-02ab7f84b255	2008-08-04 10:52:50.0	Fabaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Astragalus	Variety	PreservedSpecimen	2490	lineatus	Astragalus lineatus var. lineatus	Turkey	1999-08-09 00:00:00.0	ICBN	1419	\n	Adana	PonTaurus collection
9425ee0d-4350-42fd-b288-fcbc1116c5a0	2008-08-04 10:52:50.0	Lamiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m	Ziziphora		PreservedSpecimen	2400	clinopodioides	Ziziphora clinopodioides Lam.	Turkey	1999-06-27 00:00:00.0	ICBN	142	Lam.	Mugla	PonTaurus collection
37056132-fc03-4047-bb7b-833899880873	2008-08-04 10:52:50.0	Asteraceae		anatolica	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Anthemis	Subspecies	PreservedSpecimen	2490	cretica	Anthemis cretica subsp. anatolica (Boiss.) Grierson	Turkey	1999-08-09 00:00:00.0	ICBN	1420	(Boiss.) Grierson	Adana	PonTaurus collection
782b2cbf-b58c-4ae4-a46f-66cd5b276eee	2008-08-04 10:52:50.0	Brassicaceae		bruniifolia	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Draba	Subspecies	PreservedSpecimen	2490	bruniifolia	Draba bruniifolia subsp. bruniifolia	Turkey	1999-08-09 00:00:00.0	ICBN	1421	\n	Adana	PonTaurus collection
47aaec70-22da-41a2-a26a-49e07ad10372	2008-08-04 10:52:50.0	Lamiaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Thymus		PreservedSpecimen	2490	brachychilus	Thymus brachychilus Jalas	Turkey	1999-08-09 00:00:00.0	ICBN	1422	Jalas	Adana	PonTaurus collection
f8f6591a-809b-4299-893f-e158bb48376b	2008-08-04 10:52:50.0	Lamiaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m	Thymus		PreservedSpecimen	2500	brachychilus	Thymus brachychilus Jalas	Turkey	1999-08-09 00:00:00.0	ICBN	1422x132	Jalas	Adana	PonTaurus collection
033c1a38-120a-4d08-83be-2fcf77a77762	2008-08-04 10:52:50.0	Brassicaceae		flexibile	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Alyssum	Subspecies	PreservedSpecimen	2490	condensatum	Alyssum condensatum subsp. flexibile (Nyár.) Dudley	Turkey	1999-08-09 00:00:00.0	ICBN	1423	(Nyár.) Dudley	Adana	PonTaurus collection
264a7a89-bb06-4f2e-994b-42f6ed6d18e4	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Scorzonera	Variety	PreservedSpecimen	2490	cana	Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	Turkey	1999-08-09 00:00:00.0	ICBN	1424	(Boiss.) D.F.Chamb.	Adana	PonTaurus collection
328a4e08-3bf3-442e-bff9-a1a5f62c64a0	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Minuartia		PreservedSpecimen	2490	leucocephala	Minuartia leucocephala (Boiss.) Mattf.	Turkey	1999-08-09 00:00:00.0	ICBN	1425	(Boiss.) Mattf.	Adana	PonTaurus collection
7b4eece9-9230-494b-ac89-c24838b92731	2008-08-04 10:52:50.0	Plumbaginaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Acantholimon		PreservedSpecimen	2490	lycaonicum	Acantholimon lycaonicum Boiss. & Heldr.	Turkey	1999-08-09 00:00:00.0	ICBN	1426	Boiss. & Heldr.	Adana	PonTaurus collection
ef445e51-13e3-4fec-9d2d-627d9a04fa14	2008-08-04 10:52:50.0	Caryophyllaceae		stentoria	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Silene	Subspecies	PreservedSpecimen	2490	caryophylloides	Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen	Turkey	1999-08-09 00:00:00.0	ICBN	1427	(Fenzl) Coode & Cullen	Adana	PonTaurus collection
83b56c09-6b8c-4208-8326-85478f196700	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m	Silene		PreservedSpecimen	2600	pruinosa	Silene pruinosa Boiss.	Turkey	1999-08-09 00:00:00.0	ICBN	1427x135	Boiss.	Adana	PonTaurus collection
d4a1ca39-6bb4-4176-9975-1c4a18dd8419	2008-08-04 10:52:50.0	Poaceae		fallax	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m	Poa	Subspecies	PreservedSpecimen	2490	alpina	Poa alpina subsp. fallax F.Herm.	Turkey	1999-08-09 00:00:00.0	ICBN	1428	F.Herm.	Adana	PonTaurus collection
6c97563e-d021-4ac2-945b-d11448b78173	2008-08-04 10:52:50.0	Liliaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Asphodeline		PreservedSpecimen	2400	taurica	Asphodeline taurica (Pall.) Kunth	Turkey	1999-08-09 00:00:00.0	ICBN	1429	(Pall.) Kunth	Adana	PonTaurus collection
53381371-f0d4-4638-a4b8-64869fdc0169	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, 2300m	Tragopogon		PreservedSpecimen	2300	olympicus	Tragopogon olympicus Boiss.	Turkey	1999-06-27 00:00:00.0	ICBN	143	Boiss.	Mugla	PonTaurus collection
7781ba15-c439-43b0-b7fa-cd9c17360a88	2008-08-04 10:52:50.0	Brassicaceae		cyclocarpa	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m	Aurinia	Subspecies	PreservedSpecimen	2500	rupestris	Aurinia rupestris subsp. cyclocarpa	Turkey	1999-08-09 00:00:00.0	ICBN	1430	\n	Adana	PonTaurus collection
b246eefb-7c95-4b25-91d3-9d2058f29124	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m	Gypsophila		PreservedSpecimen	2500	libanotica	Gypsophila libanotica Boiss.	Turkey	1999-08-09 00:00:00.0	ICBN	1431	Boiss.	Adana	PonTaurus collection
fe6692bd-1ab6-4dd8-8c2b-b22d4ddcba03	2008-08-04 10:52:50.0	Brassicaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m	Aethionema		PreservedSpecimen	2500	capitatum	Aethionema capitatum Boiss. & Balansa	Turkey	1999-08-09 00:00:00.0	ICBN	1432	Boiss. & Balansa	Adana	PonTaurus collection
0dd7861a-9d25-4a39-b7db-0da0d21f5fc7	2008-08-04 10:52:50.0	Brassicaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Aethionema		PreservedSpecimen	2100	oppositifolium	Aethionema oppositifolium (Pers.) Hedge	Turkey	1999-08-10 00:00:00.0	ICBN	1433	(Pers.) Hedge	Nigde	PonTaurus collection
d74884f3-d68b-4cd8-af46-aa44f69ebda2	2008-08-04 10:52:50.0	Fabaceae		boissieri	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m	Anthyllis	Subspecies	PreservedSpecimen	2510	vulneraria	Anthyllis vulneraria subsp. boissieri (Sagorski) Bornm.	Turkey	1999-08-09 00:00:00.0	ICBN	1434	(Sagorski) Bornm.	Adana	PonTaurus collection
2127f897-085f-411e-816a-3854c47b78c1	2008-08-04 10:52:50.0	Polygalaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m	Polygala		PreservedSpecimen	2510	anatolica	Polygala anatolica Boiss. & Heldr.	Turkey	1999-08-09 00:00:00.0	ICBN	1435	Boiss. & Heldr.	Adana	PonTaurus collection
a266c306-8783-496a-9feb-bf1ed9f4a15e	2008-08-04 10:52:50.0	Brassicaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m	Aethionema		PreservedSpecimen	2400	oppositifolium	Aethionema oppositifolium (Pers.) Hedge	Turkey	1999-08-09 00:00:00.0	ICBN	1436	(Pers.) Hedge	Adana	PonTaurus collection
c6fafe59-a376-4948-ba53-4fd5cbf79914	2008-08-04 10:52:50.0	Scrophulariaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m	Pedicularis	Variety	PreservedSpecimen	2500	comosa	Pedicularis comosa var. sibthorpii (Boiss.) Boiss.	Turkey	1999-08-09 00:00:00.0	ICBN	1437	(Boiss.) Boiss.	Adana	PonTaurus collection
9f75e5a6-89e2-4a28-b3f7-e0bb60006b05	2008-08-04 10:52:50.0	Scrophulariaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m	Pedicularis	Variety	PreservedSpecimen	2600	comosa	Pedicularis comosa var. sibthorpii (Boiss.) Boiss.	Turkey	1999-08-09 00:00:00.0	ICBN	1437x135	(Boiss.) Boiss.	Adana	PonTaurus collection
f66c96d7-02e5-4374-b54f-08633c767a45	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m	Silene		PreservedSpecimen	2510	nuncupanda	Silene nuncupanda Coode & Cullen	Turkey	1999-08-09 00:00:00.0	ICBN	1438	Coode & Cullen	Adana	PonTaurus collection
1c32bec9-7b07-4114-ae01-4855bafc0e9e	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m	Crepis		PreservedSpecimen	2510	armena	Crepis armena DC.	Turkey	1999-08-09 00:00:00.0	ICBN	1439	DC.	Adana	PonTaurus collection
15c60bc2-b23c-40ec-b37c-bc25915b0762	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m	Crepis		PreservedSpecimen	2600	armena	Crepis armena DC.	Turkey	1999-08-09 00:00:00.0	ICBN	1439ax135	DC.	Adana	PonTaurus collection
7f068c43-d412-44f4-8919-573dd1e51ddf	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m	Leontodon	Variety	PreservedSpecimen	2600	oxylepis	Leontodon oxylepis var. oxylepis	Turkey	1999-08-09 00:00:00.0	ICBN	1439bx135	\n	Adana	PonTaurus collection
678f9247-8930-43d3-9cbe-748c24d025d8	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m	Centaurea		PreservedSpecimen	2400	bourgaei	Centaurea bourgaei Boiss.	Turkey	1999-06-27 00:00:00.0	ICBN	144	Boiss.	Mugla	PonTaurus collection
9d06f3ca-37b9-49b3-a138-13aca318dded	2008-08-04 10:52:50.0	Caryophyllaceae		dianthifolia	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m	Minuartia	Subspecies	PreservedSpecimen	2550	dianthifolia	Minuartia dianthifolia subsp. dianthifolia	Turkey	1999-08-09 00:00:00.0	ICBN	1440	\n	Adana	PonTaurus collection
5783226d-30ed-45ca-b698-65fa7e4c98cb	2008-08-04 10:52:50.0	Caryophyllaceae		cf. masmenaea	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m	Silene	Subspecies	PreservedSpecimen	2550	caryophylloides	Silene caryophylloides subsp. cf. masmenaea (Boiss.) Coode & Cullen	Turkey	1999-08-09 00:00:00.0	ICBN	1441	(Boiss.) Coode & Cullen	Adana	PonTaurus collection
264bc973-69f2-4199-a353-0a1d1cc87d81	2008-08-04 10:52:50.0	Crassulaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m	Prometheum		PreservedSpecimen	2600	aizoon	Prometheum aizoon (Fenzl) t´Hart	Turkey	1999-08-09 00:00:00.0	ICBN	1442	(Fenzl) t´Hart	Adana	PonTaurus collection
7fc4ed98-ed1a-4d02-9a5f-8076a0afc95c	2008-08-04 10:52:50.0	Orobanchaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m	Orobanche		PreservedSpecimen	2550	coelestis	Orobanche coelestis (Reut.) Beck	Turkey	1999-08-09 00:00:00.0	ICBN	1443	(Reut.) Beck	Adana	PonTaurus collection
ca4ccfbc-8bd6-4676-84be-9d9acab49955	2008-08-04 10:52:50.0	Brassicaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, 2800m	Aubrieta		PreservedSpecimen	2800	deltoidea	Aubrieta deltoidea (L.) DC.	Turkey	1999-06-27 00:00:00.0	ICBN	145	(L.) DC.	Mugla	PonTaurus collection
b487366d-1d09-4953-be22-3e6e4028ed24	2008-08-04 10:52:50.0	Asteraceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Scorzonera		PreservedSpecimen	2100	cinerea	Scorzonera cinerea Boiss.	Turkey	1999-08-10 00:00:00.0	ICBN	1450	Boiss.	Nigde	PonTaurus collection
24775901-2bb2-42c7-bd78-ed7001af19aa	2008-08-04 10:52:50.0	Brassicaceae		flexibile	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Alyssum	Subspecies	PreservedSpecimen	2100	condensatum	Alyssum condensatum subsp. flexibile (Nyár.) Dudley	Turkey	1999-08-10 00:00:00.0	ICBN	1451	(Nyár.) Dudley	Nigde	PonTaurus collection
bfbf7d70-ba68-4bec-be95-e9e584581a61	2008-08-04 10:52:50.0	Linaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Linum		PreservedSpecimen	2100	tenuifolium	Linum tenuifolium L.	Turkey	1999-08-10 00:00:00.0	ICBN	1452	L.	Nigde	PonTaurus collection
6dbd910a-61c6-4d71-a575-5e24ec744f7a	2008-08-04 10:52:50.0	Liliaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Muscari		PreservedSpecimen	2100	cf. neglectum / armeniacum / bourgaei	Muscari cf. neglectum / armeniacum / bourgaei	Turkey	1999-08-10 00:00:00.0	ICBN	1453	\n	Nigde	PonTaurus collection
4c1ef791-04cd-41c7-8c8f-e91a1a0ed30b	2008-08-04 10:52:50.0	Brassicaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Alyssum		PreservedSpecimen	2100	aurantiacum	Alyssum aurantiacum Boiss.	Turkey	1999-08-10 00:00:00.0	ICBN	1454	Boiss.	Nigde	PonTaurus collection
d89c834b-2c28-4454-a60e-a4e231170ae5	2008-08-04 10:52:50.0	Poaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Festuca	Variety	PreservedSpecimen	2100	pinifolia	Festuca pinifolia var. pinifolia	Turkey	1999-08-10 00:00:00.0	ICBN	1455	\n	Nigde	PonTaurus collection
fcdd77f4-5443-437c-a981-64f7f076c150	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Dianthus	Variety	PreservedSpecimen	2100	zonatus	Dianthus zonatus var. zonatus	Turkey	1999-08-10 00:00:00.0	ICBN	1456	\n	Nigde	PonTaurus collection
3cb8eee1-97c4-4099-88f8-8fdc3ca010a6	2008-08-04 10:52:50.0	Caryophyllaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Minuartia		PreservedSpecimen	2100	juniperina	Minuartia juniperina (L.) Maire & Petitm.	Turkey	1999-08-10 00:00:00.0	ICBN	1457	(L.) Maire & Petitm.	Nigde	PonTaurus collection
6e913647-75f9-47c7-a0a8-c79fa5b38eec	2008-08-04 10:52:50.0	Lamiaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m	Teucrium		PreservedSpecimen	2100	polium s.l.	Teucrium polium s.l. L.	Turkey	1999-08-10 00:00:00.0	ICBN	1458	L.	Nigde	PonTaurus collection
