ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	County	Collector	Kingdom	Locality	Genus	MaximumDepthInMeters	BasisOfRecord	Phylum	MinimumDepthInMeters	MinimumElevationInMeters	Class	ScientificName	NomenclaturalCode	Country	MaximumElevationInMeters	EarliestDateCollected	CatalogNumber	StateProvince	Order	Continent	CollectionCode
9587	3f2e665f-ad54-4624-84ce-9c76790ab7df	http://localhost:8080/data/2/3f2e665f-ad54-4624-84ce-9c76790ab7df/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phaeophleospora striae Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	UK		28.10.95 0:00	4038-1				HKU(M)
9588	7b2e4ca6-672d-4633-9f1d-3656e4bf72ce	http://localhost:8080/data/2/7b2e4ca6-672d-4633-9f1d-3656e4bf72ce/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phomopsis Type C	ICZN	UK		28.10.95 0:00	4038-2				HKU(M)
9589	6bd57eae-f793-4a7f-8c49-963ae7590b51	http://localhost:8080/data/2/6bd57eae-f793-4a7f-8c49-963ae7590b51/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phomopsis Type G	ICZN	UK		28.10.95 0:00	4038-3				HKU(M)
9590	10d19018-5950-41b0-9563-04d18eca8905	http://localhost:8080/data/2/10d19018-5950-41b0-9563-04d18eca8905/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phomopsis Type G	ICZN	UK		28.10.95 0:00	4040-2				HKU(M)
9591	60961999-cdfc-4f6b-8b82-8cdc87194313	http://localhost:8080/data/2/60961999-cdfc-4f6b-8b82-8cdc87194313/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phomopsis Type G	ICZN	UK		28.10.95 0:00	4040-3				HKU(M)
9592	4c554426-3093-490a-afcd-2b98e6bd2630	http://localhost:8080/data/2/4c554426-3093-490a-afcd-2b98e6bd2630/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phoma Type A	ICZN	UK		19.10.95 0:00	4041				HKU(M)
9593	4d2b82d1-9e01-44e2-b98b-4c9823e4ff50	http://localhost:8080/data/2/4d2b82d1-9e01-44e2-b98b-4c9823e4ff50/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	UK			4042-2				HKU(M)
9594	126dbc01-a807-4dd5-8896-9b67e5721616	http://localhost:8080/data/2/126dbc01-a807-4dd5-8896-9b67e5721616/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phoma Type A	ICZN	UK		19.10.95 0:00	4042-3				HKU(M)
9595	59ad6a96-45d6-4d60-898b-7d9eefd9f4c4	http://localhost:8080/data/2/59ad6a96-45d6-4d60-898b-7d9eefd9f4c4/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Stictis ecclesiensis Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	UK		28.10.95 0:00	4042-4				HKU(M)
9596	20f33998-5bc2-49f8-83c6-15210a9afadd	http://localhost:8080/data/2/20f33998-5bc2-49f8-83c6-15210a9afadd/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	UK			4043-2				HKU(M)
9597	2dca873e-a4a9-4e99-98db-5091a2e58d3e	http://localhost:8080/data/2/2dca873e-a4a9-4e99-98db-5091a2e58d3e/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Roseland	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Cornwall, Roseland, St Just-In-Roseland Church			Specimen					Phomopsis Type C	ICZN	UK		28.10.95 0:00	4043-3				HKU(M)
9598	1868d0a8-c9c2-424c-aa59-d959bcfc7ee4	http://localhost:8080/data/2/1868d0a8-c9c2-424c-aa59-d959bcfc7ee4/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	UK		17.10.95 0:00	4045				HKU(M)
9599	e64256db-e2d9-4e13-84e6-1d233afb2152	http://localhost:8080/data/2/e64256db-e2d9-4e13-84e6-1d233afb2152/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	UK		17.10.95 0:00	4046-1				HKU(M)
9600	ef331398-27a3-476b-9f17-e080807d4c32	http://localhost:8080/data/2/ef331398-27a3-476b-9f17-e080807d4c32/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Periconia cookei E.W. Mason & M.B. Ellis	ICZN	UK		17.10.95 0:00	4046-2				HKU(M)
9601	c9077127-6d76-4d22-bb1a-9f3fa0716507	http://localhost:8080/data/2/c9077127-6d76-4d22-bb1a-9f3fa0716507/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Sphaeropsis sp. anamorph of Botryosphaeria obtusa	ICZN	UK		17.10.95 0:00	4046-3				HKU(M)
9602	76e1323b-6f77-4f30-9e34-958b1d34a509	http://localhost:8080/data/2/76e1323b-6f77-4f30-9e34-958b1d34a509/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Thyridaria rubronotata (Berk. & Broome) Sacc.	ICZN	UK		17.10.95 0:00	4046-4				HKU(M)
9603	0b6889f6-2ff5-4913-a080-02bd4ce46f26	http://localhost:8080/data/2/0b6889f6-2ff5-4913-a080-02bd4ce46f26/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	UK		17.10.95 0:00	4047-3				HKU(M)
9604	644ceda2-7898-47d0-9254-07f2ef2e2479	http://localhost:8080/data/2/644ceda2-7898-47d0-9254-07f2ef2e2479/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phoma cava Schulzer	ICZN	UK		17.10.95 0:00	4047-4				HKU(M)
9605	6f1163f3-60a6-463f-9aec-9ae1f3ae79ec	http://localhost:8080/data/2/6f1163f3-60a6-463f-9aec-9ae1f3ae79ec/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phomopsis Type A	ICZN	UK		17.10.95 0:00	4048-4				HKU(M)
9606	ef4b2523-563a-48f8-ac1b-872f33460df2	http://localhost:8080/data/2/ef4b2523-563a-48f8-ac1b-872f33460df2/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	UK		17.10.95 0:00	4050-1				HKU(M)
9607	fa0a919b-f483-4de4-8278-73b191aae095	http://localhost:8080/data/2/fa0a919b-f483-4de4-8278-73b191aae095/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phaeosphaeria c.f. lunata Shoemaker & C.E. Babc.	ICZN	UK		17.10.95 0:00	4050-2				HKU(M)
9608	10dc350b-9055-41f7-a8f0-c036ab0639b6	http://localhost:8080/data/2/10dc350b-9055-41f7-a8f0-c036ab0639b6/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phomopsis Type A	ICZN	UK		17.10.95 0:00	4050-3				HKU(M)
9609	6212a645-843d-4bce-b73b-c4ed29afdb57	http://localhost:8080/data/2/6212a645-843d-4bce-b73b-c4ed29afdb57/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phaeosphaeria c.f. lunata Shoemaker & C.E. Babc.	ICZN	UK		17.10.95 0:00	4051				HKU(M)
9610	6abcb22c-f5e2-40f1-bbf6-2116af34036b	http://localhost:8080/data/2/6abcb22c-f5e2-40f1-bbf6-2116af34036b/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phaeosphaeria c.f. lunata Shoemaker & C.E. Babc.	ICZN	UK		17.10.95 0:00	4052-1				HKU(M)
9611	b90b6c48-3ff4-4880-805b-68001515072f	http://localhost:8080/data/2/b90b6c48-3ff4-4880-805b-68001515072f/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phaeosphaeria c.f. lunata Shoemaker & C.E. Babc.	ICZN	UK		17.10.95 0:00	4052-2				HKU(M)
9612	37174f06-78f5-4af2-bbcc-0cb1aea60495	http://localhost:8080/data/2/37174f06-78f5-4af2-bbcc-0cb1aea60495/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	UK		17.10.95 0:00	4054-1				HKU(M)
9613	3fd7c8c8-aeb7-4f07-ac4c-d78808807eaa	http://localhost:8080/data/2/3fd7c8c8-aeb7-4f07-ac4c-d78808807eaa/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phomatospora berkeleyi Sacc.	ICZN	UK		17.10.95 0:00	4054-2				HKU(M)
9614	f2ab59b5-cf42-4318-a8d7-f247b6e8229a	http://localhost:8080/data/2/f2ab59b5-cf42-4318-a8d7-f247b6e8229a/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phomatospora berkeleyi Sacc.	ICZN	UK		17.10.95 0:00	4054-3				HKU(M)
9615	d58ba103-5389-48b8-b398-f6fad2f48de2	http://localhost:8080/data/2/d58ba103-5389-48b8-b398-f6fad2f48de2/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phomopsis Type A	ICZN	UK		17.10.95 0:00	4054-4				HKU(M)
9616	39781749-ae4e-4fea-af21-245b4ac324ea	http://localhost:8080/data/2/39781749-ae4e-4fea-af21-245b4ac324ea/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phaeosphaeria c.f. lunata Shoemaker & C.E. Babc.	ICZN	UK		17.10.95 0:00	4055				HKU(M)
9617	0541b2f7-ce2c-4fd2-90c3-83c80fa827b7	http://localhost:8080/data/2/0541b2f7-ce2c-4fd2-90c3-83c80fa827b7/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Pestalotiopsis (Pestalotia) disseminata ThŸm.	ICZN	UK		17.10.95 0:00	4056-1				HKU(M)
9618	d444dd98-7206-418a-9ed5-2ffcf5a5077b	http://localhost:8080/data/2/d444dd98-7206-418a-9ed5-2ffcf5a5077b/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor; Ian C. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phaeosphaeria c.f. lunata Shoemaker & C.E. Babc.	ICZN	UK		17.10.95 0:00	4056-2				HKU(M)
9619	707a1447-5412-4014-b0af-36ce7fde87f7	http://localhost:8080/data/2/707a1447-5412-4014-b0af-36ce7fde87f7/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Windsor	Joanne E. Taylor		UNITED KINGDOM, Berkshire, Windsor, Braywick Cemetery			Specimen					Phoma Type A	ICZN	UK		17.10.95 0:00	4056-3				HKU(M)
9620	098701bf-1f11-43af-8730-ad57b4f23e14	http://localhost:8080/data/2/098701bf-1f11-43af-8730-ad57b4f23e14/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County, farm field			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		5.7.95 0:00	4057				HKU(M)
9621	725b909f-8b18-432e-857e-2d4362d16401	http://localhost:8080/data/2/725b909f-8b18-432e-857e-2d4362d16401/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	CN		6.7.95 0:00	4060-2				HKU(M)
9622	7e57615d-1df9-41e8-8d68-e5a2af10f24e	http://localhost:8080/data/2/7e57615d-1df9-41e8-8d68-e5a2af10f24e/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4060-3				HKU(M)
9623	703810a1-bfa0-4803-8436-be7b20c904ab	http://localhost:8080/data/2/703810a1-bfa0-4803-8436-be7b20c904ab/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Parahendersonia trachycarpa Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4060-4				HKU(M)
9624	ce4694ab-846c-479f-8a4f-7dcc9c8798fb	http://localhost:8080/data/2/ce4694ab-846c-479f-8a4f-7dcc9c8798fb/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type E	ICZN	CN		5.7.95 0:00	4060-5				HKU(M)
9625	0b21c1d1-97a1-40e8-b3fc-95444d2c226c	http://localhost:8080/data/2/0b21c1d1-97a1-40e8-b3fc-95444d2c226c/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Stictis stellata Wallr.	ICZN	CN		5.7.95 0:00	4060-6				HKU(M)
9626	364fddff-607e-40ca-9ea2-ececbe7afa79	http://localhost:8080/data/2/364fddff-607e-40ca-9ea2-ececbe7afa79/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type E	ICZN	CN		5.7.95 0:00	4061-3				HKU(M)
9627	ecc101e7-be55-4ba2-86de-52d2b23a408e	http://localhost:8080/data/2/ecc101e7-be55-4ba2-86de-52d2b23a408e/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Stictis stellata Wallr.	ICZN	CN		5.7.95 0:00	4061-4				HKU(M)
9628	f5c5115e-47c4-4d91-808a-54aecffa9bc8	http://localhost:8080/data/2/f5c5115e-47c4-4d91-808a-54aecffa9bc8/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type E	ICZN	CN		5.7.95 0:00	4063-2				HKU(M)
9629	8b4d5197-d0f7-4667-bb05-c403dc2d8893	http://localhost:8080/data/2/8b4d5197-d0f7-4667-bb05-c403dc2d8893/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type E	ICZN	CN		5.7.95 0:00	4063-3				HKU(M)
9630	b919610f-8457-44a6-b482-0e76fa06766e	http://localhost:8080/data/2/b919610f-8457-44a6-b482-0e76fa06766e/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Stictis stellata Wallr.	ICZN	CN		5.7.95 0:00	4063-4				HKU(M)
9631	fcb75f73-322e-44b8-ac35-30ed3aeb3492	http://localhost:8080/data/2/fcb75f73-322e-44b8-ac35-30ed3aeb3492/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type B	ICZN	CN		5.7.95 0:00	4064-4				HKU(M)
9632	4d67fad0-fa23-4811-ad88-cc989ccd10e7	http://localhost:8080/data/2/4d67fad0-fa23-4811-ad88-cc989ccd10e7/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type B	ICZN	CN		5.7.95 0:00	4068-2				HKU(M)
9633	76edf2bc-1570-412e-b979-737a094a48df	http://localhost:8080/data/2/76edf2bc-1570-412e-b979-737a094a48df/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Terriera brevis (Berk.) P.R. Johnst.	ICZN	CN		5.7.95 0:00	4069				HKU(M)
9634	d0d19472-ee43-4fda-9b17-934abe02de4a	http://localhost:8080/data/2/d0d19472-ee43-4fda-9b17-934abe02de4a/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		5.7.95 0:00	4070-3				HKU(M)
9635	5af90eec-37f9-45c7-8ecd-28a065289076	http://localhost:8080/data/2/5af90eec-37f9-45c7-8ecd-28a065289076/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type E	ICZN	CN		5.7.95 0:00	4070-4				HKU(M)
9636	9c20109e-7c1a-4629-a9a2-85ccef0335b4	http://localhost:8080/data/2/9c20109e-7c1a-4629-a9a2-85ccef0335b4/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	CN		6.7.95 0:00	4071-2				HKU(M)
9637	ef92a724-01f1-4f79-8038-89734d66e720	http://localhost:8080/data/2/ef92a724-01f1-4f79-8038-89734d66e720/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Periconia trachycarpicola Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4074-3				HKU(M)
9638	ed37be79-ea10-4ea0-bb2a-cbc28c4f6a61	http://localhost:8080/data/2/ed37be79-ea10-4ea0-bb2a-cbc28c4f6a61/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phoma cava Schulzer	ICZN	CN		5.7.95 0:00	4074-4				HKU(M)
9639	c345fb08-ce58-4175-807a-8b033674c52d	http://localhost:8080/data/2/c345fb08-ce58-4175-807a-8b033674c52d/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phoma cava Schulzer	ICZN	CN		5.7.95 0:00	4074-5				HKU(M)
9640	119ddc9f-8a87-4e6e-b568-05cdcdceb5ad	http://localhost:8080/data/2/119ddc9f-8a87-4e6e-b568-05cdcdceb5ad/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Periconia trachycarpicola Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4075-3				HKU(M)
9641	fe5ca29a-3ca6-4e45-8b5a-cf74beec6101	http://localhost:8080/data/2/fe5ca29a-3ca6-4e45-8b5a-cf74beec6101/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Stictis stellata Wallr.	ICZN	CN		5.7.95 0:00	4075-4				HKU(M)
9642	ecd495eb-cbfe-4796-b385-987633bca60a	http://localhost:8080/data/2/ecd495eb-cbfe-4796-b385-987633bca60a/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Periconia trachycarpicola Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4076-4				HKU(M)
9643	e83a29c5-c4ac-4ec3-86fd-85422209d695	http://localhost:8080/data/2/e83a29c5-c4ac-4ec3-86fd-85422209d695/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Stictis stellata Wallr.	ICZN	CN		5.7.95 0:00	4076-5				HKU(M)
9644	e900a9ce-8a16-4fcd-8eb1-b4e4152ed188	http://localhost:8080/data/2/e900a9ce-8a16-4fcd-8eb1-b4e4152ed188/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		5.7.95 0:00	4078-3				HKU(M)
9645	d4f4e6bf-b3d0-44f6-a0cd-93342fdf09c3	http://localhost:8080/data/2/d4f4e6bf-b3d0-44f6-a0cd-93342fdf09c3/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Massarina grandispora Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		5.7.95 0:00	4081-2				HKU(M)
9646	73b987b6-6e04-44c3-a109-7b101203b8a3	http://localhost:8080/data/2/73b987b6-6e04-44c3-a109-7b101203b8a3/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type E	ICZN	CN		5.7.95 0:00	4082-2				HKU(M)
9647	38f454d8-ba7c-466a-9241-c55aa9bf7a64	http://localhost:8080/data/2/38f454d8-ba7c-466a-9241-c55aa9bf7a64/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Thyridaria triseptata (Peck) M.E. Barr	ICZN	CN		5.7.95 0:00	4082-3				HKU(M)
9648	4293b16b-09cd-4e80-af12-9a3e4857245b	http://localhost:8080/data/2/4293b16b-09cd-4e80-af12-9a3e4857245b/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Enshi	Joanne E. Taylor		CHINA, Hubei Province (south west), Enshi, farm field			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		6.7.95 0:00	4090-1				HKU(M)
9649	b85f9482-01e4-40d3-8ca2-1d8fd34d0c62	http://localhost:8080/data/2/b85f9482-01e4-40d3-8ca2-1d8fd34d0c62/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Enshi	Joanne E. Taylor		CHINA, Hubei Province (south west), Enshi, farm field			Specimen					Stictis stellata Wallr.	ICZN	CN		6.7.95 0:00	4090-2				HKU(M)
9650	b7ea43e9-2c5e-4372-9691-0a559755f9d8	http://localhost:8080/data/2/b7ea43e9-2c5e-4372-9691-0a559755f9d8/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		5.7.95 0:00	4091-3				HKU(M)
9651	fea5bf9c-bd38-4c72-b535-a79fc6688379	http://localhost:8080/data/2/fea5bf9c-bd38-4c72-b535-a79fc6688379/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4091-4				HKU(M)
9652	7633df1f-a599-4eda-afb3-a6d8c83602ff	http://localhost:8080/data/2/7633df1f-a599-4eda-afb3-a6d8c83602ff/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Mollisia sp. 1	ICZN	CN		5.7.95 0:00	4092				HKU(M)
