"COREID","DECIMAL_LATITUDE","GEODETIC_DATUM","COORDINATE_UNCERTAINTY_IN_METERS","DECIMAL_LONGITUDE"
"2735","36.67000","WGS84","1000","32.87000"
"2736","36.67000","WGS84","1000","32.87000"
"2737","36.67000","WGS84","1000","32.87000"
"2738","36.67000","WGS84","1000","32.87000"
"2739","36.67000","WGS84","1000","32.87000"
"2740","36.67000","WGS84","1000","32.87000"
"2741","36.67000","WGS84","1000","32.87000"
"2742","36.67000","WGS84","1000","32.87000"
"2743","37.07000","WGS84","1000","28.80000"
"2744","36.67000","WGS84","1000","32.87000"
"2745","36.67000","WGS84","1000","32.87000"
"2746","36.67000","WGS84","1000","32.87000"
"2747","36.67000","WGS84","1000","32.87000"
"2748","36.67000","WGS84","1000","32.87000"
"2749","36.67000","WGS84","1000","32.87000"
"2750","36.67000","WGS84","1000","32.87000"
"2751","36.67000","WGS84","1000","32.87000"
"2752","36.67000","WGS84","1000","32.87000"
"2753","36.67000","WGS84","1000","32.87000"
"2754","36.67000","WGS84","1000","32.87000"
"2755","36.67000","WGS84","1000","32.87000"
"2756","36.67000","WGS84","1000","32.87000"
"2757","37.07000","WGS84","1000","28.80000"
"2758","36.67000","WGS84","1000","32.87000"
"2759","36.67000","WGS84","1000","32.87000"
"2760","36.67000","WGS84","1000","32.87000"
"2761","36.67000","WGS84","1000","32.87000"
"2762","36.67000","WGS84","1000","32.87000"
"2763","36.67000","WGS84","1000","32.87000"
"2764","36.67000","WGS84","1000","32.87000"
"2765","36.67000","WGS84","1000","32.87000"
"2766","36.67000","WGS84","1000","32.87000"
"2767","36.67000","WGS84","1000","32.87000"
"2768","36.67000","WGS84","1000","32.87000"
"2769","36.67000","WGS84","1000","32.87000"
"2770","36.67000","WGS84","1000","32.87000"
"2771","36.67000","WGS84","1000","32.87000"
"2772","37.07000","WGS84","1000","28.80000"
"2773","36.67000","WGS84","1000","32.87000"
"2774","36.67000","WGS84","1000","32.87000"
"2775","36.67000","WGS84","1000","32.87000"
"2776","36.67000","WGS84","1000","32.87000"
"2777","36.67000","WGS84","1000","32.87000"
"2778","36.67000","WGS84","1000","32.87000"
"2779","36.67000","WGS84","1000","32.87000"
"2780","36.67000","WGS84","1000","32.87000"
"2781","36.67000","WGS84","1000","32.87000"
"2782","36.67000","WGS84","1000","32.87000"
"2783","36.67000","WGS84","1000","32.87000"
"2784","37.07000","WGS84","1000","28.80000"
"2785","36.67000","WGS84","1000","32.87000"
"2786","36.67000","WGS84","1000","32.87000"
"2787","36.67000","WGS84","1000","32.87000"
"2788","36.67000","WGS84","1000","32.87000"
"2789","36.67000","WGS84","1000","32.87000"
"2790","36.67000","WGS84","1000","32.87000"
"2791","36.67000","WGS84","1000","32.87000"
"2792","36.67000","WGS84","1000","32.87000"
"2793","37.40400","WGS84","1000","34.55800"
"2794","37.40400","WGS84","1000","34.55800"
"2795","37.39700","WGS84","1000","34.58400"
"2796","37.07000","WGS84","1000","28.80000"
"2797","37.07000","WGS84","1000","28.80000"
"2798","37.40400","WGS84","1000","34.55800"
"2799","37.40400","WGS84","1000","34.55800"
"2800","37.40400","WGS84","1000","34.55800"
"2801","37.39700","WGS84","1000","34.58400"
"2802","37.40400","WGS84","1000","34.55800"
"2803","37.40400","WGS84","1000","34.55800"
"2804","37.40400","WGS84","1000","34.55800"
"2805","37.40400","WGS84","1000","34.55800"
"2806","37.40400","WGS84","1000","34.55800"
"2807","37.40400","WGS84","1000","34.55800"
"2808","37.40400","WGS84","1000","34.55800"
"2809","37.07000","WGS84","1000","28.80000"
"2810","37.40400","WGS84","1000","34.55800"
"2811","37.40400","WGS84","1000","34.55800"
"2812","37.40400","WGS84","1000","34.55800"
"2813","37.40400","WGS84","1000","34.55800"
"2814","37.40400","WGS84","1000","34.55800"
"2815","37.39700","WGS84","1000","34.58400"
"2816","37.40400","WGS84","1000","34.55800"
"2817","37.40400","WGS84","1000","34.55800"
"2818","37.39700","WGS84","1000","34.58400"
"2819","37.40400","WGS84","1000","34.55800"
"2820","37.40400","WGS84","1000","34.55800"
"2821","37.40400","WGS84","1000","34.55800"
"2822","37.40400","WGS84","1000","34.55800"
"2823","37.07000","WGS84","1000","28.80000"
"2824","37.40400","WGS84","1000","34.55800"
"2825","37.40400","WGS84","1000","34.55800"
"2826","37.40400","WGS84","1000","34.55800"
"2827","37.40400","WGS84","1000","34.55800"
"2828","37.40400","WGS84","1000","34.55800"
"2829","37.40400","WGS84","1000","34.55800"
"2830","37.40400","WGS84","1000","34.55800"
"2831","37.40400","WGS84","1000","34.55800"
"2832","37.40400","WGS84","1000","34.55800"
"2833","37.40400","WGS84","1000","34.55800"
"2834","37.40400","WGS84","1000","34.55800"
"2835","37.07000","WGS84","1000","28.80000"
"2836","37.40400","WGS84","1000","34.55800"
"2837","37.40400","WGS84","1000","34.55800"
"2838","37.40400","WGS84","1000","34.55800"
"2839","37.40400","WGS84","1000","34.55800"
"2840","37.40400","WGS84","1000","34.55800"
"2841","37.40400","WGS84","1000","34.55800"
"2842","37.40400","WGS84","1000","34.55800"
"2843","37.40000","WGS84","1000","34.57000"
"2844","37.40000","WGS84","1000","34.57000"
"2845","37.40000","WGS84","1000","34.57000"
"2846","37.42000","WGS84","1000","34.56800"
"2847","37.07000","WGS84","1000","28.80000"
"2848","37.40000","WGS84","1000","34.57000"
"2849","37.40000","WGS84","1000","34.57000"
"2850","37.40000","WGS84","1000","34.57000"
"2851","37.39700","WGS84","1000","34.58400"
"2852","37.39700","WGS84","1000","34.58400"
"2853","37.40400","WGS84","1000","34.55800"
"2854","37.39700","WGS84","1000","34.58400"
"2855","37.39700","WGS84","1000","34.58400"
"2856","37.39700","WGS84","1000","34.58400"
"2857","37.39700","WGS84","1000","34.58400"
"2858","37.39700","WGS84","1000","34.58400"
"2859","37.39700","WGS84","1000","34.58400"
"2860","37.39700","WGS84","1000","34.58400"
"2861","37.39700","WGS84","1000","34.58400"
"2862","37.39700","WGS84","1000","34.58400"
"2863","37.39700","WGS84","1000","34.58400"
"2864","37.39700","WGS84","1000","34.58400"
"2865","37.39700","WGS84","1000","34.58400"
"2866","37.39700","WGS84","1000","34.58400"
"2867","37.39700","WGS84","1000","34.58400"
"2868","37.39700","WGS84","1000","34.58400"
"2869","37.39700","WGS84","1000","34.58400"
"2870","37.39700","WGS84","1000","34.58400"
"2871","37.07000","WGS84","1000","28.80000"
"2872","37.07000","WGS84","1000","28.80000"
"2873","37.07000","WGS84","1000","28.80000"
"2874","37.39700","WGS84","1000","34.58400"
"2875","37.39700","WGS84","1000","34.58400"
"2876","37.39700","WGS84","1000","34.58400"
"2877","37.39700","WGS84","1000","34.58400"
"2878","37.39700","WGS84","1000","34.58400"
"2879","37.39700","WGS84","1000","34.58400"
"2880","37.39700","WGS84","1000","34.58400"
"2881","37.39700","WGS84","1000","34.58400"
"2882","37.39700","WGS84","1000","34.58400"
"2883","37.40400","WGS84","1000","34.55800"
"2884","37.40400","WGS84","1000","34.55800"
"2885","37.40400","WGS84","1000","34.55800"
"2886","37.07000","WGS84","1000","28.80000"
"2887","37.40400","WGS84","1000","34.55800"
"2888","37.40400","WGS84","1000","34.55800"
"2889","37.39700","WGS84","1000","34.58400"
"2890","37.39700","WGS84","1000","34.58400"
"2891","37.39700","WGS84","1000","34.58400"
"2892","37.39700","WGS84","1000","34.58400"
"2893","37.39700","WGS84","1000","34.58400"
"2894","37.39700","WGS84","1000","34.58400"
"2895","37.39700","WGS84","1000","34.58400"
"2896","37.39700","WGS84","1000","34.58400"
"2897","37.07000","WGS84","1000","28.80000"
"2898","37.39700","WGS84","1000","34.58400"
"2899","37.39700","WGS84","1000","34.58400"
"2900","37.39700","WGS84","1000","34.58400"
"2901","37.39700","WGS84","1000","34.58400"
"2902","37.39700","WGS84","1000","34.58400"
"2903","37.39700","WGS84","1000","34.58400"
"2904","37.39700","WGS84","1000","34.58400"
"2905","37.39700","WGS84","1000","34.58400"
"2906","37.39700","WGS84","1000","34.58400"
"2907","37.39700","WGS84","1000","34.58400"
"2908","37.07000","WGS84","1000","28.80000"
"2909","37.39700","WGS84","1000","34.58400"
"2910","37.39700","WGS84","1000","34.58400"
"2911","37.39700","WGS84","1000","34.58400"
"2912","37.39700","WGS84","1000","34.58400"
"2913","37.39700","WGS84","1000","34.58400"
"2914","37.39700","WGS84","1000","34.58400"
"2915","37.39700","WGS84","1000","34.58400"
"2916","37.39700","WGS84","1000","34.58400"
"2917","37.39700","WGS84","1000","34.58400"
"2918","37.39700","WGS84","1000","34.58400"
"2919","37.07000","WGS84","1000","28.80000"
"2920","37.07000","WGS84","1000","28.80000"
"2921","37.39700","WGS84","1000","34.58400"
"2922","37.39700","WGS84","1000","34.58400"
"2923","37.39700","WGS84","1000","34.58400"
"2924","37.39700","WGS84","1000","34.58400"
"2925","37.39700","WGS84","1000","34.58400"
"2926","37.39700","WGS84","1000","34.58400"
"2927","37.39700","WGS84","1000","34.58400"
"2928","37.39700","WGS84","1000","34.58400"
"2929","37.39700","WGS84","1000","34.58400"
"2930","37.39700","WGS84","1000","34.58400"
"2931","37.07000","WGS84","1000","28.80000"
"2932","37.42000","WGS84","1000","34.56800"
"2933","37.42000","WGS84","1000","34.56800"
"2934","37.42000","WGS84","1000","34.56800"
"2935","37.42000","WGS84","1000","34.56800"
"2936","37.42000","WGS84","1000","34.56800"
"2937","37.42000","WGS84","1000","34.56800"
"2938","37.42000","WGS84","1000","34.56800"
"2939","37.42000","WGS84","1000","34.56800"
"2940","37.42000","WGS84","1000","34.56800"
"2941","37.42000","WGS84","1000","34.56800"
"2942","37.42000","WGS84","1000","34.56800"
"2943","37.07000","WGS84","1000","28.80000"
"2944","37.42000","WGS84","1000","34.56800"
"2945","37.42000","WGS84","1000","34.56800"
"2946","37.42000","WGS84","1000","34.56800"
"2947","37.42000","WGS84","1000","34.56800"
"2948","37.42000","WGS84","1000","34.56800"
"2949","37.42000","WGS84","1000","34.56800"
"2950","37.42000","WGS84","1000","34.56800"
"2951","37.42000","WGS84","1000","34.56800"
"2952","37.42000","WGS84","1000","34.56800"
"2953","37.07000","WGS84","1000","28.80000"
"2954","37.42000","WGS84","1000","34.56800"
"2955","37.42000","WGS84","1000","34.56800"
"2956","37.42000","WGS84","1000","34.56800"
"2957","37.42000","WGS84","1000","34.56800"
"2958","37.42000","WGS84","1000","34.56800"
"2959","37.42000","WGS84","1000","34.56800"
"2960","37.42000","WGS84","1000","34.56800"
"2961","37.42000","WGS84","1000","34.56800"
"2962","37.42000","WGS84","1000","34.56800"
"2963","37.42000","WGS84","1000","34.56800"
"2964","37.07000","WGS84","1000","28.80000"
"2965","37.42000","WGS84","1000","34.56800"
"2966","37.42000","WGS84","1000","34.56800"
"2967","37.42000","WGS84","1000","34.56800"
"2968","37.42000","WGS84","1000","34.56800"
"2969","37.42000","WGS84","1000","34.56800"
"2970","37.42000","WGS84","1000","34.56800"
"2971","37.42000","WGS84","1000","34.56800"
"2972","37.42000","WGS84","1000","34.56800"
"2973","37.42000","WGS84","1000","34.56800"
"2974","37.42000","WGS84","1000","34.56800"
"2975","37.42000","WGS84","1000","34.56800"
"2976","37.07000","WGS84","1000","28.80000"
"2977","37.42000","WGS84","1000","34.56800"
"2978","37.42000","WGS84","1000","34.56800"
"2979","37.42000","WGS84","1000","34.56800"
"2980","37.42000","WGS84","1000","34.56800"
"2981","37.42000","WGS84","1000","34.56800"
"2982","37.42000","WGS84","1000","34.56800"
"2983","37.42000","WGS84","1000","34.56800"
"2984","37.42000","WGS84","1000","34.56800"
"2985","37.42000","WGS84","1000","34.56800"
"2986","37.42000","WGS84","1000","34.56800"
"2987","37.42000","WGS84","1000","34.56800"
"2988","37.42000","WGS84","1000","34.56800"
"2989","37.42000","WGS84","1000","34.56800"
"2990","37.42000","WGS84","1000","34.56800"
"2991","37.42000","WGS84","1000","34.56800"
"2992","37.42000","WGS84","1000","34.56800"
"2993","37.42000","WGS84","1000","34.56800"
"2994","37.42000","WGS84","1000","34.56800"
"2995","37.42000","WGS84","1000","34.56800"
"2996","37.42000","WGS84","1000","34.56800"
"2997","37.42000","WGS84","1000","34.56800"
"2998","37.07000","WGS84","1000","28.80000"
"2999","37.07000","WGS84","1000","28.80000"
"3000","37.07000","WGS84","1000","28.80000"
"3001","37.42000","WGS84","1000","34.56800"
"3002","37.42000","WGS84","1000","34.56800"
"3003","37.42000","WGS84","1000","34.56800"
"3004","37.42000","WGS84","1000","34.56800"
"3005","37.42000","WGS84","1000","34.56800"
"3006","37.42000","WGS84","1000","34.56800"
"3007","37.42000","WGS84","1000","34.56800"
"3008","37.42000","WGS84","1000","34.56800"
"3009","37.42000","WGS84","1000","34.56800"
"3010","37.07000","WGS84","1000","28.80000"
"3011","37.42000","WGS84","1000","34.56800"
"3012","37.42000","WGS84","1000","34.56800"
"3013","37.42000","WGS84","1000","34.56800"
"3014","37.42000","WGS84","1000","34.56800"
"3015","37.42000","WGS84","1000","34.56800"
"3016","37.42000","WGS84","1000","34.56800"
"3017","37.42000","WGS84","1000","34.56800"
"3018","37.42000","WGS84","1000","34.56800"
"3019","37.42000","WGS84","1000","34.56800"
"3020","37.42000","WGS84","1000","34.56800"
"3021","37.07000","WGS84","1000","28.80000"
"3022","37.42000","WGS84","1000","34.56800"
"3023","37.42000","WGS84","1000","34.56800"
"3024","37.42000","WGS84","1000","34.56800"
"3025","37.42000","WGS84","1000","34.56800"
"3026","37.42000","WGS84","1000","34.56800"
"3027","37.42000","WGS84","1000","34.56800"
"3028","37.42000","WGS84","1000","34.56800"
"3029","37.42000","WGS84","1000","34.56800"
"3030","37.42000","WGS84","1000","34.56800"
"3031","37.42000","WGS84","1000","34.56800"
"3032","37.07000","WGS84","1000","28.80000"
"3033","37.42000","WGS84","1000","34.56800"
"3034","37.42000","WGS84","1000","34.56800"
"3035","37.42000","WGS84","1000","34.56800"
"3036","37.42000","WGS84","1000","34.56800"
"3037","37.42000","WGS84","1000","34.56800"
"3038","37.42000","WGS84","1000","34.56800"
"3039","37.42000","WGS84","1000","34.56800"
"3040","37.42000","WGS84","1000","34.56800"
"3041","37.42000","WGS84","1000","34.56800"
"3042","37.42000","WGS84","1000","34.56800"
"3043","37.07000","WGS84","1000","28.80000"
"3044","37.42000","WGS84","1000","34.56800"
"3045","37.42000","WGS84","1000","34.56800"
"3046","37.42000","WGS84","1000","34.56800"
"3047","37.42000","WGS84","1000","34.56800"
"3048","37.42000","WGS84","1000","34.56800"
"3049","37.42000","WGS84","1000","34.56800"
"3050","37.42000","WGS84","1000","34.56800"
"3051","37.42000","WGS84","1000","34.56800"
"3052","37.42000","WGS84","1000","34.56800"
"3053","37.42000","WGS84","1000","34.56800"
"3054","37.07000","WGS84","1000","28.80000"
"3055","37.42000","WGS84","1000","34.56800"
"3056","37.42000","WGS84","1000","34.56800"
"3057","37.42000","WGS84","1000","34.56800"
"3058","37.42000","WGS84","1000","34.56800"
"3059","37.42000","WGS84","1000","34.56800"
"3060","37.42000","WGS84","1000","34.56800"
"3061","37.07000","WGS84","1000","28.80000"
"3062","37.42000","WGS84","1000","34.56800"
"3063","37.42000","WGS84","1000","34.56800"
"3064","37.42000","WGS84","1000","34.56800"
"3065","37.42000","WGS84","1000","34.56800"
"3066","37.42000","WGS84","1000","34.56800"
