"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","CONTINENT","FAMILY","COUNTRY","KINGDOM","MINIMUM_ELEVATION_IN_METERS","STATE_PROVINCE","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASSS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"57","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","Markus Döring","Asterales","1087","Centaurea","1999-08-01 00:00:00.0","extrarosularis","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","pichleri","34.55800"
"58","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Silene fenzlii Boiss. & Bal.","Markus Döring","Caryophyllales","1088","Silene","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","fenzlii","34.55800"
"59","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Potentilla meyeri Boiss.","Markus Döring","Rosales","1089","Potentilla","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Rosaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","meyeri","34.55800"
"60","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Alyssum masmenaeum Boiss.","Markus Döring","Capparales","109","Alyssum","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2180","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","masmenaeum","28.80000"
"61","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Helichrysum plicatum subsp. plicatum","Markus Döring","Asterales","1090","Helichrysum","1999-08-01 00:00:00.0","plicatum","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","plicatum","34.55800"
"62","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Marrubium heterodon (Benth.) Boiss. & Balansa","Markus Döring","Lamiales","1091","Marrubium","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","heterodon","34.55800"
"63","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Leontodon oxylepis var. oxylepis","Markus Döring","Asterales","1092","Leontodon","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","oxylepis","34.55800"
"64","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Ranunculus demissus var. major Boiss.","Markus Döring","Ranunculales","1093","Ranunculus","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Ranunculaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","demissus","34.55800"
"65","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Tragopogon olympicus Boiss.","Markus Döring","Asterales","1094","Tragopogon","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","olympicus","34.55800"
"66","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Cruciata taurica (Pall. ex Willd.) Ehrend.","Markus Döring","Rubiales","1095","Cruciata","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","taurica","34.55800"
"67","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Dactylis spec.","Markus Döring","Cyperales","1096","Dactylis","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","spec.","34.55800"
"68","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Senecio vernalis Waldst. & Kit.","Markus Döring","Asterales","1097","Senecio","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","vernalis","34.55800"
"69","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Arenaria acerosa Boiss.","Markus Döring","Caryophyllales","1098","Arenaria","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","acerosa","34.55800"
"70","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m","noch unbestimmt !!!","Markus Döring",,"1099","noch unbestimmt !!!","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","unbekannt","TR","Plantae","1650","Nigde","BGBM",,"37.40400","Markus Döring",,"B",,"34.55800"
"71","ICBN","Sandras Dagi, road Agla - Serce Gedigi, above (=N) Yayla Köyü Agla. N 37°01´86´´ O 28°45´54´´, 950m","noch unbestimmt !!!","Markus Döring",,"11","noch unbestimmt !!!","1999-06-19 00:00:00.0",,"PreservedSpecimen","Asia","unbekannt","TR","Plantae","950","Mugla","BGBM",,"37.04000","Markus Döring",,"B",,"28.76500"
"72","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m","Achillea kotschyi subsp. canescens Bässler","Markus Döring","Asterales","1100","Achillea","1999-08-01 00:00:00.0","canescens","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","1650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","kotschyi","34.55800"
"73","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Alyssum simplex var. minus","Markus Döring","Capparales","1101","Alyssum","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","simplex","34.55800"
"74","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m","Alyssum aurantiacum Boiss.","Markus Döring","Capparales","1102","Alyssum","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","1650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","aurantiacum","34.55800"
"75","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Dianthus zonatus var. zonatus","Markus Döring","Caryophyllales","1103","Dianthus","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","zonatus","34.55800"
"76","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Draba bruniifolia var. nana (Stapf) Schulz","Markus Döring","Capparales","1104","Draba","1999-08-01 00:00:00.0","heterocoma","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","bruniifolia","34.55800"
"77","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Asphodeline taurica (Pall.) Kunth","Markus Döring","Liliales","1105","Asphodeline","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","taurica","34.55800"
"78","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Markus Döring","Capparales","1106","Alyssum","1999-08-01 00:00:00.0","flexibile","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","condensatum","34.55800"
"79","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Festuca pinifolia var. pinifolia","Markus Döring","Cyperales","1107","Festuca","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","pinifolia","34.55800"
"80","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Gypsophila curvifolia Fenzl","Markus Döring","Caryophyllales","1108","Gypsophila","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","curvifolia","34.55800"
"81","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Teucrium montanum var. parnassicum Celak","Markus Döring","Lamiales","1109","Teucrium","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","montanum","34.55800"
"82","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Cynoglossum lithospermifolium var. cariense","Markus Döring","Lamiales","110a","Cynoglossum","1999-06-21 00:00:00.0","cariense","PreservedSpecimen","Asia","Boraginaceae","TR","Plantae","1950","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","lithospermifolium","28.80000"
"83","ICBN","Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m","Cerastium macranthum Boiss.","Markus Döring","Caryophyllales","110b","Cerastium","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2150","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","macranthum","28.80000"
"84","ICBN","Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m","Hesperis kotschyi Boiss.","Markus Döring","Capparales","111","Hesperis","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2150","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","kotschyi","28.80000"
"85","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Aurinia rupestris subsp. cyclocarpa","Markus Döring","Capparales","1110","Aurinia","1999-08-01 00:00:00.0","cyclocarpa","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","rupestris","34.55800"
"86","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Nepeta betonicifolia C.A.Mey.","Markus Döring","Lamiales","1111","Nepeta","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","betonicifolia","34.55800"
"87","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Ranunculus demissus var. major Boiss.","Markus Döring","Ranunculales","1112","Ranunculus","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Ranunculaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","demissus","34.55800"
"88","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Poa psychrophila Boiss. & Heldr.","Markus Döring","Cyperales","1113","Poa","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","psychrophila","34.55800"
"89","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Phleum alpinum L.","Markus Döring","Cyperales","1114","Phleum","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","alpinum","34.55800"
"90","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Poa nemoralis L.","Markus Döring","Cyperales","1115","Poa","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","nemoralis","34.55800"
"91","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Sesleria phleoides Steven ex R.Roem. & Schultes","Markus Döring","Cyperales","1116","Sesleria","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","phleoides","34.55800"
"92","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","noch unbestimmt !!!","Markus Döring",,"1117","noch unbestimmt !!!","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","unbekannt","TR","Plantae","2700","Nigde","BGBM",,"37.40400","Markus Döring",,"B",,"34.55800"
"93","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Taraxacum sintenisii Dahlst.","Markus Döring","Asterales","1118","Taraxacum","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","sintenisii","34.55800"
"94","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Persicaria bistorta subsp. carnea (C. Koch) Greuter & Burdet","Markus Döring","Polygonales","1119","Persicaria","1999-08-01 00:00:00.0","carnea","PreservedSpecimen","Asia","Polygonaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","bistorta","34.55800"
"95","ICBN","Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m","Ornithogalum orthophyllum Ten.","Markus Döring","Liliales","112","Ornithogalum","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2150","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","orthophyllum","28.80000"
"96","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Galium cilicicum Boiss.","Markus Döring","Rubiales","1120","Galium","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","cilicicum","34.55800"
"97","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Poa bulbosa agg. L.","Markus Döring","Cyperales","1121","Poa","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","bulbosa agg.","34.55800"
"98","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Arenaria balansae Boiss.","Markus Döring","Caryophyllales","1122","Arenaria","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","balansae","34.55800"
"99","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Silene olympica Boiss.","Markus Döring","Caryophyllales","1123","Silene","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","olympica","34.55800"
"100","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Heracleum humile Sm.","Markus Döring","Apiales","1124","Heracleum","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","humile","34.55800"
"101","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m","Trifolium repens var. repens","Markus Döring","Fabales","1125a","Trifolium","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2660","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","repens","34.55800"
"102","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m","Trifolium spadiceum L.","Markus Döring","Fabales","1125b","Trifolium","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2660","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","spadiceum","34.55800"
"103","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m","Oxyria digyna (L.) Hill","Markus Döring","Polygonales","1126","Oxyria","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Polygonaceae","TR","Plantae","2700","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","digyna","34.55800"
"104","ICBN","d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m","Scutellaria orientalis subsp. pinnatifida J.R.Edm.","Markus Döring","Lamiales","1127","Scutellaria","1999-08-01 00:00:00.0","pinnatifida","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2650","Nigde","BGBM","Magnoliophyta","37.40400","Markus Döring",,"B","orientalis","34.55800"
"105","ICBN","d. Ulukisla, Bolkar Daglari, slopes along the road from Meydan to tarn Karagöl, 1850m","Pelargonium endlicherianum Fenzl","Markus Döring","Geraniales","1128","Pelargonium","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Geraniaceae","TR","Plantae","1850","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","endlicherianum","34.56800"
"106","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Helichrysum pallasii Ledeb.","Markus Döring","Asterales","1129","Helichrysum","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pallasii","34.56800"
"107","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Stipa spec.","Markus Döring","Cyperales","113","Stipa","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2180","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","spec.","28.80000"
"108","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Marrubium cephalanthum Boiss. & Noe","Markus Döring","Lamiales","1130","Marrubium","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","cephalanthum","34.56800"
"109","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Stachys citrina subsp. citrina","Markus Döring","Lamiales","1131","Stachys","1999-08-01 00:00:00.0","citrina","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","citrina","34.56800"
"110","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Centaurea mucronifera DC.","Markus Döring","Asterales","1132","Centaurea","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","mucronifera","34.56800"
"111","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Scutellaria orientalis subsp. pinnatifida J.R.Edm.","Markus Döring","Lamiales","1133","Scutellaria","1999-08-01 00:00:00.0","pinnatifida","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","orientalis","34.56800"
"112","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2550m","Iberis simplex DC.","Markus Döring","Capparales","1134","Iberis","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2550","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","simplex","34.56800"
"113","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Markus Döring","Capparales","1135","Alyssum","1999-08-01 00:00:00.0","flexibile","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","condensatum","34.56800"
"114","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Acantholimon lycaonicum Boiss. & Heldr.","Markus Döring","Plumbaginales","1136","Acantholimon","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Plumbaginaceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","lycaonicum","34.56800"
"115","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Astragalus haussknechtii Bunge","Markus Döring","Fabales","1137","Astragalus","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","haussknechtii","34.56800"
"116","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Markus Döring","Asterales","1138","Scorzonera","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","cana","34.56800"
"117","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Crepis willdenowii Czerep.","Markus Döring","Asterales","1139","Crepis","1999-08-01 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","willdenowii","34.56800"
"118","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 1800m","Convolvulus libanoticus Boiss.","Markus Döring","Solanales","114","Convolvulus","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Convolvulaceae","TR","Plantae","1800","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","libanoticus","28.80000"
"119","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34","Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin","Markus Döring","Apiales","1140","Pimpinella","1999-08-01 00:00:00.0","lithophila","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2620","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","tragium","34.56800"
