"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","SPECIFIC_EPITHET","MINIMUM_ELEVATION_IN_METERS","CLASS","SCIENTIFIC_NAME","NOMENCLATURAL_CODE","EARLIEST_DATE_COLLECTED","COUNTRY","CATALOG_NUMBER","STATE_PROVINCE","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","ORDER","CONTINENT","COLLECTION_CODE"
"2323","Campanulaceae","BGBM","cichoriiforme",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","virgatum","2500",,"Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","ICBN","1999-07-10 00:00:00.0","TR","385","Antalya","(Boiss.) Damboldt","Campanulales","Asia","B"
"2324","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","microcarpum","2500",,"Bunium microcarpum subsp. microcarpum","ICBN","1999-07-10 00:00:00.0","TR","386","Antalya",,"Apiales","Asia","B"
"2325","Poaceae","BGBM","tomentellus",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Bromus","Subspecies","PreservedSpecimen","Magnoliophyta","tomentellus","2500",,"Bromus tomentellus subsp. tomentellus","ICBN","1999-07-10 00:00:00.0","TR","387","Antalya",,"Cyperales","Asia","B"
"2326","Liliaceae","BGBM","tauricum",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Allium","Variety","PreservedSpecimen","Magnoliophyta","flavum","2500",,"Allium flavum var. tauricum","ICBN","1999-07-10 00:00:00.0","TR","388","Antalya",,"Liliales","Asia","B"
"2327","Poaceae","BGBM","fallax",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Poa","Subspecies","PreservedSpecimen","Magnoliophyta","alpina","2500",,"Poa alpina subsp. fallax F.Herm.","ICBN","1999-07-10 00:00:00.0","TR","389","Antalya","F.Herm.","Cyperales","Asia","B"
"2328","Poaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Poa",,"PreservedSpecimen","Magnoliophyta","bulbosa agg.","2500",,"Poa bulbosa agg. L.","ICBN","1999-07-10 00:00:00.0","TR","390","Antalya","L.","Cyperales","Asia","B"
"2329","Orobanchaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Orobanche",,"PreservedSpecimen","Magnoliophyta","laevis","2500",,"Orobanche laevis L.","ICBN","1999-07-10 00:00:00.0","TR","391","Antalya","L.","Scrophulariales","Asia","B"
"2330","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Silene",,"PreservedSpecimen","Magnoliophyta","rhynchocarpa","2500",,"Silene rhynchocarpa Boiss.","ICBN","1999-07-10 00:00:00.0","TR","392","Antalya","Boiss.","Caryophyllales","Asia","B"
"2331","Fabaceae","BGBM","angustifolius",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Astragalus","Subspecies","PreservedSpecimen","Magnoliophyta","angustifolius","2500",,"Astragalus angustifolius subsp. angustifolius","ICBN","1999-07-10 00:00:00.0","TR","393","Antalya",,"Fabales","Asia","B"
"2332","Asteraceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Centaurea",,"PreservedSpecimen","Magnoliophyta","bourgaei","2450",,"Centaurea bourgaei Boiss.","ICBN","1999-07-10 00:00:00.0","TR","394","Antalya","Boiss.","Asterales","Asia","B"
"2333","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgaei","2450",,"Marrubium bourgaei subsp. bourgaei","ICBN","1999-07-10 00:00:00.0","TR","395","Antalya",,"Lamiales","Asia","B"
"2334","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgaei","2450",,"Marrubium bourgaei subsp. bourgaei","ICBN","1999-07-10 00:00:00.0","TR","395x31","Antalya",,"Lamiales","Asia","B"
"2335","Santalaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Thesium",,"PreservedSpecimen","Magnoliophyta","arvense","2450",,"Thesium arvense Horv.","ICBN","1999-07-10 00:00:00.0","TR","396","Antalya","Horv.","Santalales","Asia","B"
"2336","Campanulaceae","BGBM","cichoriiforme",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","virgatum","2500",,"Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","ICBN","1999-07-10 00:00:00.0","TR","397","Antalya","(Boiss.) Damboldt","Campanulales","Asia","B"
"2337","Asteraceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Taraxacum",,"PreservedSpecimen","Magnoliophyta","spec.","2450",,"Taraxacum spec.","ICBN","1999-07-10 00:00:00.0","TR","397x31","Antalya",,"Asterales","Asia","B"
"2338","Asteraceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Lactuca",,"PreservedSpecimen","Magnoliophyta","intricata","2450",,"Lactuca intricata Boiss.","ICBN","1999-07-10 00:00:00.0","TR","398","Antalya","Boiss.","Asterales","Asia","B"
"2339","Boraginaceae","BGBM","alpestris",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Myosotis","Subspecies","PreservedSpecimen","Magnoliophyta","alpestris","2450",,"Myosotis alpestris subsp. alpestris","ICBN","1999-07-10 00:00:00.0","TR","399","Antalya",,"Lamiales","Asia","B"
"2340","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi25km before Köyegiz Göki. N 37°00´92´´ O 28°28´57´´\n, 20m","Alyssum",,"PreservedSpecimen","Magnoliophyta","corsicum","20",,"Alyssum corsicum Duby","ICBN","1999-06-19 00:00:00.0","TR","4","Mugla","Duby","Capparales","Asia","B"
"2341","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Aubrieta",,"PreservedSpecimen","Magnoliophyta","deltoidea","2450",,"Aubrieta deltoidea (L.) DC.","ICBN","1999-07-10 00:00:00.0","TR","400","Antalya","(L.) DC.","Capparales","Asia","B"
"2342","Scrophulariaceae","BGBM","cuneifolia",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Veronica","Subspecies","PreservedSpecimen","Magnoliophyta","cuneifolia","2450",,"Veronica cuneifolia subsp. cuneifolia","ICBN","1999-07-10 00:00:00.0","TR","401","Antalya",,"Scrophulariales","Asia","B"
"2343","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Cruciata",,"PreservedSpecimen","Magnoliophyta","taurica","2450",,"Cruciata taurica (Pall. ex Willd.) Ehrend.","ICBN","1999-07-10 00:00:00.0","TR","402","Antalya","(Pall. ex Willd.) Ehrend.","Rubiales","Asia","B"
"2344","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Erysimum",,"PreservedSpecimen","Magnoliophyta","pallidum","2450",,"Erysimum pallidum Boiss.","ICBN","1999-07-10 00:00:00.0","TR","403","Antalya","Boiss.","Capparales","Asia","B"
"2345","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Erysimum",,"PreservedSpecimen","Magnoliophyta","pallidum","2450",,"Erysimum pallidum Boiss.","ICBN","1999-07-10 00:00:00.0","TR","404","Antalya","Boiss.","Capparales","Asia","B"
"2346","Asteraceae","BGBM","extrarosularis",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Centaurea","Subspecies","PreservedSpecimen","Magnoliophyta","pichleri","2450",,"Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","ICBN","1999-07-10 00:00:00.0","TR","405","Antalya","(Hayek & Siehe) Wagenitz","Asterales","Asia","B"
"2347","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Alyssum",,"PreservedSpecimen","Magnoliophyta","aurantiacum","2450",,"Alyssum aurantiacum Boiss.","ICBN","1999-07-10 00:00:00.0","TR","406","Antalya","Boiss.","Capparales","Asia","B"
"2348","Lamiaceae","BGBM","sipyleus",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Thymus","Variety","PreservedSpecimen","Magnoliophyta","sipyleus","2450",,"Thymus sipyleus var. davisianus Ronniger","ICBN","1999-07-10 00:00:00.0","TR","407","Antalya","Ronniger","Lamiales","Asia","B"
"2349","Cuscutaceae","BGBM","balansae",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Cuscuta","Subspecies","PreservedSpecimen","Magnoliophyta","palaestina","2450",,"Cuscuta palaestina subsp. balansae (Yunck.) Plitmann","ICBN","1999-07-10 00:00:00.0","TR","408","Antalya","(Yunck.) Plitmann","Solanales","Asia","B"
"2350","Rubiaceae","BGBM","elatius",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","incanum","2450",,"Galium incanum subsp. elatius (Boiss.) Ehrend.","ICBN","1999-07-10 00:00:00.0","TR","409","Antalya","(Boiss.) Ehrend.","Rubiales","Asia","B"
"2351","Fabaceae","BGBM","angustifolius",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Astragalus","Subspecies","PreservedSpecimen","Magnoliophyta","angustifolius","2450",,"Astragalus angustifolius subsp. angustifolius","ICBN","1999-07-10 00:00:00.0","TR","410","Antalya",,"Fabales","Asia","B"
"2352","Fabaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Astragalus",,"PreservedSpecimen","Magnoliophyta","microcephalus","2450",,"Astragalus microcephalus Willd.","ICBN","1999-07-10 00:00:00.0","TR","411","Antalya","Willd.","Fabales","Asia","B"
"2353","Plumbaginaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Acantholimon","Variety","PreservedSpecimen","Magnoliophyta","puberulum","2450",,"Acantholimon puberulum var. puberulum","ICBN","1999-07-10 00:00:00.0","TR","412","Antalya",,"Plumbaginales","Asia","B"
"2354","unbekannt","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2450",,"noch unbestimmt !!!","ICBN","1999-07-10 00:00:00.0","TR","413","Antalya",,,"Asia","B"
"2355","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Verbascum",,"PreservedSpecimen","Magnoliophyta","pestalozzae","2500",,"Verbascum pestalozzae Boiss.","ICBN","1999-07-10 00:00:00.0","TR","414","Antalya","Boiss.","Scrophulariales","Asia","B"
"2356","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Dianthus","Variety","PreservedSpecimen","Magnoliophyta","zonatus","2500",,"Dianthus zonatus var. hypochlorus (Boiss. & Heldr.) Reeve","ICBN","1999-07-10 00:00:00.0","TR","415","Antalya","(Boiss. & Heldr.) Reeve","Caryophyllales","Asia","B"
"2357","Lamiaceae","BGBM","linearis",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Sideritis","Subspecies","PreservedSpecimen","Magnoliophyta","libanotica","2500",,"Sideritis libanotica subsp. linearis (Benth.) Bornm.","ICBN","1999-07-10 00:00:00.0","TR","416","Antalya","(Benth.) Bornm.","Lamiales","Asia","B"
"2358","Brassicaceae","BGBM","heterocoma",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Draba","Variety","PreservedSpecimen","Magnoliophyta","bruniifolia","2500",,"Draba bruniifolia var. nana (Stapf) Schulz","ICBN","1999-07-10 00:00:00.0","TR","417","Antalya","(Stapf) Schulz","Capparales","Asia","B"
"2359","Asteraceae","BGBM","anatolica",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Anthemis","Subspecies","PreservedSpecimen","Magnoliophyta","cretica","2500",,"Anthemis cretica subsp. anatolica (Boiss.) Grierson","ICBN","1999-07-10 00:00:00.0","TR","418","Antalya","(Boiss.) Grierson","Asterales","Asia","B"
"2360","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Aethionema",,"PreservedSpecimen","Magnoliophyta","cordatum","2500",,"Aethionema cordatum (Desf.) Boiss.","ICBN","1999-07-10 00:00:00.0","TR","419","Antalya","(Desf.) Boiss.","Capparales","Asia","B"
"2361","Polygalaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, Çiçekbaba Tepesi, 1780m","Polygala",,"PreservedSpecimen","Magnoliophyta","anatolica","1780",,"Polygala anatolica Boiss. & Heldr.","ICBN","1999-06-19 00:00:00.0","TR","42","Mugla","Boiss. & Heldr.","Polygalales","Asia","B"
"2362","Liliaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Muscari",,"PreservedSpecimen","Magnoliophyta","cf. neglectum / armeniacum / bourgaei","2500",,"Muscari cf. neglectum / armeniacum / bourgaei","ICBN","1999-07-10 00:00:00.0","TR","420","Antalya",,"Liliales","Asia","B"
"2363","Campanulaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Asyneuma",,"PreservedSpecimen","Magnoliophyta","lobelioides","2500",,"Asyneuma lobelioides (Willd.) Hand.-Mazz.","ICBN","1999-07-10 00:00:00.0","TR","421","Antalya","(Willd.) Hand.-Mazz.","Campanulales","Asia","B"
"2364","Boraginaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Alkanna","Variety","PreservedSpecimen","Magnoliophyta","areolata","2500",,"Alkanna areolata var. areolata","ICBN","1999-07-10 00:00:00.0","TR","422","Antalya",,"Lamiales","Asia","B"
"2365","Asteraceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Centaurea",,"PreservedSpecimen","Magnoliophyta","luschaniana","2500",,"Centaurea luschaniana Heimerl","ICBN","1999-07-10 00:00:00.0","TR","423","Antalya","Heimerl","Asterales","Asia","B"
"2366","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Erysimum",,"PreservedSpecimen","Magnoliophyta","kotschyanum","2500",,"Erysimum kotschyanum Gay","ICBN","1999-07-10 00:00:00.0","TR","424","Antalya","Gay","Capparales","Asia","B"
"2367","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m","Arabis",,"PreservedSpecimen","Magnoliophyta","nova","2490",,"Arabis nova Vill.","ICBN","1999-07-10 00:00:00.0","TR","424x33","Antalya","Vill.","Capparales","Asia","B"
"2368","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Arabis",,"PreservedSpecimen","Magnoliophyta","nova","2500",,"Arabis nova Vill.","ICBN","1999-07-10 00:00:00.0","TR","424x34","Antalya","Vill.","Capparales","Asia","B"
"2369","Poaceae","BGBM","tomentellus",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Bromus","Subspecies","PreservedSpecimen","Magnoliophyta","tomentellus","2400",,"Bromus tomentellus subsp. tomentellus","ICBN","1999-07-10 00:00:00.0","TR","425","Antalya",,"Cyperales","Asia","B"
"2370","unbekannt","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2400",,"noch unbestimmt !!!","ICBN","1999-07-10 00:00:00.0","TR","426","Antalya",,,"Asia","B"
"2371","Asteraceae","BGBM","extrarosularis",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Centaurea","Subspecies","PreservedSpecimen","Magnoliophyta","pichleri","2400",,"Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","ICBN","1999-07-10 00:00:00.0","TR","427","Antalya","(Hayek & Siehe) Wagenitz","Asterales","Asia","B"
"2372","Asteraceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Tragopogon",,"PreservedSpecimen","Magnoliophyta","olympicus","2400",,"Tragopogon olympicus Boiss.","ICBN","1999-07-10 00:00:00.0","TR","428","Antalya","Boiss.","Asterales","Asia","B"
"2373","Lamiaceae","BGBM","mesogitana",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Ajuga","Subspecies","PreservedSpecimen","Magnoliophyta","chamaepitys","2500",,"Ajuga chamaepitys subsp. mesogitana (Boiss.) Bornm.","ICBN","1999-07-10 00:00:00.0","TR","429","Antalya","(Boiss.) Bornm.","Lamiales","Asia","B"
"2374","Campanulaceae","BGBM","cichoriiforme",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","virgatum","2490",,"Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","ICBN","1999-07-10 00:00:00.0","TR","430","Antalya","(Boiss.) Damboldt","Campanulales","Asia","B"
"2375","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Arenaria",,"PreservedSpecimen","Magnoliophyta","serpyllifolia","2500",,"Arenaria serpyllifolia L.","ICBN","1999-07-10 00:00:00.0","TR","431","Antalya","L.","Caryophyllales","Asia","B"
"2376","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Arenaria",,"PreservedSpecimen","Magnoliophyta","serpyllifolia","2400",,"Arenaria serpyllifolia L.","ICBN","1999-07-12 00:00:00.0","TR","431x41","Antalya","L.","Caryophyllales","Asia","B"
"2377","Poaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m","Koeleria",,"PreservedSpecimen","Magnoliophyta","macrantha","2490",,"Koeleria macrantha (Ledeb.) Schult.","ICBN","1999-07-10 00:00:00.0","TR","432","Antalya","(Ledeb.) Schult.","Cyperales","Asia","B"
"2378","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Nepeta",,"PreservedSpecimen","Magnoliophyta","spec.","2500",,"Nepeta spec.","ICBN","1999-07-10 00:00:00.0","TR","433","Antalya",,"Lamiales","Asia","B"
"2379","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Erysimum",,"PreservedSpecimen","Magnoliophyta","kotschyanum","2450",,"Erysimum kotschyanum Gay","ICBN","1999-07-11 00:00:00.0","TR","434","Antalya","Gay","Capparales","Asia","B"
"2380","Asteraceae","BGBM","isauricum",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Helichrysum","Subspecies","PreservedSpecimen","Magnoliophyta","plicatum","2400",,"Helichrysum plicatum subsp. isauricum Parolly","ICBN","1999-07-10 00:00:00.0","TR","435","Antalya","Parolly","Asterales","Asia","B"
"2381","Campanulaceae","BGBM","cichoriiforme",,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","virgatum","2400",,"Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","ICBN","1999-07-12 00:00:00.0","TR","436","Antalya","(Boiss.) Damboldt","Campanulales","Asia","B"
"2382","Poaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Elytrigia",,"PreservedSpecimen","Magnoliophyta","divaricata","2400",,"Elytrigia divaricata (Boiss. & Balansa) Nevski","ICBN","1999-07-12 00:00:00.0","TR","437","Antalya","(Boiss. & Balansa) Nevski","Cyperales","Asia","B"
"2383","Poaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Elytrigia",,"PreservedSpecimen","Magnoliophyta","spec.","1950",,"Elytrigia spec.","ICBN","1999-07-12 00:00:00.0","TR","437x46","Antalya",,"Cyperales","Asia","B"
