Collection code	Catalogue No	Country (interpreted)	Latitude	Longitude	Coordinate precision	Cell id	Centi cell id
HKU(M)	3533-3	HK	22.3	114.3		40614	33
HKU(M)	3534	HK	22.3	114.3		40614	33
HKU(M)	3535-1	HK	22.3	114.3		40614	33
HKU(M)	3535-2	HK	22.3	114.3		40614	33
HKU(M)	3536	HK	22.3	114.3		40614	33
HKU(M)	3537-1	HK	22.3	114.3		40614	33
HKU(M)	3537-2	HK	22.3	114.3		40614	33
HKU(M)	3538	HK	22.3	114.3		40614	33
HKU(M)	3539-4	HK	22.3	114.3		40614	33
HKU(M)	3540-4	HK	22.3	114.3		40614	33
HKU(M)	3541-2	HK	22.3	114.3		40614	33
HKU(M)	3541-3	HK	22.3	114.3		40614	33
HKU(M)	3542-6	HK	22.3	114.3		40614	33
HKU(M)	3542-7	HK	22.3	114.3		40614	33
HKU(M)	3545-3	HK	22.3	114.3		40614	33
HKU(M)	3547-4	HK	22.3	114.3		40614	33
HKU(M)	3549	HK	22.3	114.3		40614	33
HKU(M)	3551-2	MY	3.1	101.7		33761	17
HKU(M)	3551-3	MY	3.1	101.7		33761	17
HKU(M)	3551-4	MY	3.1	101.7		33761	17
HKU(M)	3551-5	MY	3.1	101.7		33761	17
HKU(M)	3552-1	MY	3.1	101.7		33761	17
HKU(M)	3552-2	MY	3.1	101.7		33761	17
HKU(M)	3552-3	MY	3.1	101.7		33761	17
HKU(M)	3553-3	MY	3.1	101.7		33761	17
HKU(M)	3553-4	MY	3.1	101.7		33761	17
HKU(M)	3553-5	MY	3.1	101.7		33761	17
HKU(M)	3553-6	MY	3.1	101.7		33761	17
HKU(M)	3554-2	MY	3.1	101.7		33761	17
HKU(M)	3555-3	MY	3.1	101.7		33761	17
HKU(M)	3556-3	MY	3.1	101.7		33761	17
HKU(M)	3556-4	MY	3.1	101.7		33761	17
HKU(M)	3556-5	MY	3.1	101.7		33761	17
HKU(M)	3559-4	SG	1.3	103.8		33043	38
HKU(M)	3559-5	SG	1.3	103.8		33043	38
HKU(M)	3560-4	SG	1.3	103.8		33043	38
HKU(M)	3560-5	SG	1.3	103.8		33043	38
HKU(M)	3560-6	SG	1.3	103.8		33043	38
HKU(M)	3560-7	SG	1.3	103.8		33043	38
HKU(M)	3560-8	SG	1.3	103.8		33043	38
HKU(M)	3562-3	SG	1.3	103.8		33043	38
HKU(M)	3563-4	AU	-16.9	145.7		26605	17
HKU(M)	3563-5	AU	-16.9	145.7		26605	17
HKU(M)	3563-6	AU	-16.9	145.7		26605	17
HKU(M)	3564	AU	-16.9	145.7		26605	17
HKU(M)	3566-1	AU	-16.9	145.7		26605	17
HKU(M)	3566-2	AU	-16.9	145.7		26605	17
HKU(M)	3567-2	AU	-16.9	145.7		26605	17
HKU(M)	3568	AU	-16.9	145.7		26605	17
HKU(M)	3569	AU	-16.9	145.7		26605	17
HKU(M)	3570	AU	-16.9	145.7		26605	17
HKU(M)	3571	AU	-16.9	145.7		26605	17
HKU(M)	3572	AU	-16.9	145.7		26605	17
HKU(M)	3573-4	AU	-16.9	145.7		26605	17
HKU(M)	3573-5	AU	-16.9	145.7		26605	17
HKU(M)	3574	AU	-16.9	145.7		26605	17
HKU(M)	3575-3	AU	-16.9	145.7		26605	17
HKU(M)	3575-4	AU	-16.9	145.7		26605	17
HKU(M)	3575-5	AU	-16.9	145.7		26605	17
HKU(M)	3576-1	AU	-16.9	145.7		26605	17
HKU(M)	3576-2	AU	-16.9	145.7		26605	17
HKU(M)	3578	AU	-16.9	145.7		26605	17
HKU(M)	3580	AU	-16.9	145.7		26605	17
HKU(M)	3582-3	AU	-16.9	145.7		26605	17
HKU(M)	3582-4	AU	-16.9	145.7		26605	17
HKU(M)	3583	AU	-16.9	145.7		26605	17
HKU(M)	3586	AU	-16.9	145.7		26605	17
HKU(M)	3587-3	AU	-16.9	145.7		26605	17
HKU(M)	3587-4	AU	-16.9	145.7		26605	17
HKU(M)	3587-5	AU	-16.9	145.7		26605	17
HKU(M)	3587-6	AU	-16.9	145.7		26605	17
HKU(M)	3588-2	AU	-16.9	145.7		26605	17
HKU(M)	3589-2	AU	-16.9	145.7		26605	17
HKU(M)	3589-3	AU	-16.9	145.7		26605	17
HKU(M)	3591-5	AU	-16.9	145.7		26605	17
HKU(M)	3591-6	AU	-16.9	145.7		26605	17
HKU(M)	3598-5	AU	-16.1	145.3		26605	93
HKU(M)	3599	AU	-16.1	145.3		26605	93
HKU(M)	3600-1	AU	-16.1	145.3		26605	93
HKU(M)	3600-2	AU	-16.1	145.3		26605	93
HKU(M)	3600-3	AU	-16.1	145.3		26605	93
HKU(M)	3601-3	AU	-16.1	145.3		26605	93
HKU(M)	3601-4	AU	-16.1	145.3		26605	93
HKU(M)	3604-2	AU	-16.1	145.3		26605	93
HKU(M)	3605-3	AU	-16.1	145.3		26605	93
HKU(M)	3606-3	AU	-16.1	145.3		26605	93
HKU(M)	3607-3	AU	-16.1	145.3		26605	93
HKU(M)	3609-1	AU	-16.1	145.3		26605	93
HKU(M)	3609-2	AU	-16.1	145.3		26605	93
HKU(M)	3609-3	AU	-16.1	145.3		26605	93
HKU(M)	3610-2	AU	-16.1	145.3		26605	93
HKU(M)	3612	AU	-16.1	145.3		26605	93
HKU(M)	3614	AU	-16.1	145.3		26605	93
HKU(M)	3616-1	AU	-16.1	145.3		26605	93
HKU(M)	3616-2	AU	-16.1	145.3		26605	93
HKU(M)	3617-2	AU	-16.1	145.3		26605	93
HKU(M)	3618-2	AU	-16.1	145.3		26605	93
HKU(M)	3618-3	AU	-16.1	145.3		26605	93
HKU(M)	3618-4	AU	-16.1	145.3		26605	93
HKU(M)	3620-2	AU	-16.1	145.3		26605	93
HKU(M)	3620-3	AU	-16.1	145.3		26605	93
HKU(M)	3623-2	AU	-16.1	145.3		26605	93
HKU(M)	3623-3	AU	-16.1	145.3		26605	93
HKU(M)	3626	AU	-16.1	145.3		26605	93
HKU(M)	3627-2	AU	-16.1	145.3		26605	93
HKU(M)	3627-3	AU	-16.1	145.3		26605	93
HKU(M)	3629	AU	-16.1	145.3		26605	93
HKU(M)	3632-4	AU	-16.1	145.3		26605	93
HKU(M)	3632-5	AU	-16.1	145.3		26605	93
HKU(M)	3633-2	AU	-16.1	145.3		26605	93
HKU(M)	3633-3	AU	-16.1	145.3		26605	93
HKU(M)	3634-1	AU	-16.1	145.3		26605	93
HKU(M)	3634-2	AU	-16.1	145.3		26605	93
HKU(M)	3635-2	AU	-16.1	145.3		26605	93
HKU(M)	3635-3	AU	-16.1	145.3		26605	93
HKU(M)	3636-2	AU	-16.1	145.3		26605	93
HKU(M)	3636-3	AU	-16.1	145.3		26605	93
HKU(M)	3637-2	AU	-16.1	145.3		26605	93
HKU(M)	3637-3	AU	-16.1	145.3		26605	93
HKU(M)	3638-1	AU	-16.1	145.3		26605	93
HKU(M)	3638-2	AU	-16.1	145.3		26605	93
HKU(M)	3639-2	AU	-16.1	145.3		26605	93
HKU(M)	3639-3	AU	-16.1	145.3		26605	93
HKU(M)	3639-4	AU	-16.1	145.3		26605	93
HKU(M)	3639-5	AU	-16.1	145.3		26605	93
HKU(M)	3640-1	AU	-16.1	145.3		26605	93
HKU(M)	3640-2	AU	-16.1	145.3		26605	93
HKU(M)	3641-2	AU	-16.1	145.3		26605	93
HKU(M)	3641-3	AU	-16.1	145.3		26605	93
HKU(M)	3641-4	AU	-16.1	145.3		26605	93
HKU(M)	3642-2	AU	-16.1	145.3		26605	93
HKU(M)	3644-2	AU	-16.1	145.3		26605	93
HKU(M)	3644-3	AU	-16.1	145.3		26605	93
HKU(M)	3644-4	AU	-16.1	145.3		26605	93
HKU(M)	3645-2	AU	-16.1	145.3		26605	93
HKU(M)	3645-3	AU	-16.1	145.3		26605	93
HKU(M)	3647	AU	-16.9	145.7		26605	17
HKU(M)	3648-4	AU	-16.9	145.7		26605	17
HKU(M)	3649-2	AU	-16.9	145.7		26605	17
HKU(M)	3651-1	AU	-16.9	145.7		26605	17
HKU(M)	3651-2	AU	-16.9	145.7		26605	17
HKU(M)	3651-3	AU	-16.9	145.7		26605	17
HKU(M)	3654-3	AU	-16.9	145.7		26605	17
HKU(M)	3654-4	AU	-16.9	145.7		26605	17
HKU(M)	3656-3	HK	22.3	114.3		40614	33
HKU(M)	3656-4	HK	22.3	114.3		40614	33
HKU(M)	3657-2	HK	22.3	114.3		40614	33
HKU(M)	3658-1	HK	22.3	114.3		40614	33
HKU(M)	3658-2	HK	22.3	114.3		40614	33
HKU(M)	3658-3	HK	22.3	114.3		40614	33
HKU(M)	3661-3	HK	22.3	114.3		40614	33
HKU(M)	3662-2	HK	22.3	114.3		40614	33
HKU(M)	3665	HK	22.3	114.3		40614	33
HKU(M)	3667-3	HK	22.3	114.3		40614	33
HKU(M)	3667-4	HK	22.3	114.3		40614	33
HKU(M)	3668-3	HK	22.3	114.3		40614	33
HKU(M)	3669	HK	22.3	114.3		40614	33
HKU(M)	3671	HK	22.3	114.3		40614	33
HKU(M)	3673-1	HK	22.3	114.3		40614	33
HKU(M)	3673-2	HK	22.3	114.3		40614	33
HKU(M)	3674	HK	22.3	114.3		40614	33
HKU(M)	3675-4	HK	22.3	114.3		40614	33
HKU(M)	3675-5	HK	22.3	114.3		40614	33
HKU(M)	3675-6	HK	22.3	114.3		40614	33
HKU(M)	3679-4	HK	22.3	114.3		40614	33
HKU(M)	3680-3	HK	22.3	114.3		40614	33
HKU(M)	3680-4	HK	22.3	114.3		40614	33
HKU(M)	3681-2	HK	22.3	114.3		40614	33
HKU(M)	3681-3	HK	22.3	114.3		40614	33
HKU(M)	3682-2	HK	22.3	114.3		40614	33
HKU(M)	3682-3	HK	22.3	114.3		40614	33
HKU(M)	3682-4	HK	22.3	114.3		40614	33
HKU(M)	3683-4	HK	22.3	114.3		40614	33
HKU(M)	3684-6	HK	22.3	114.3		40614	33
HKU(M)	3684-7	HK	22.3	114.3		40614	33
HKU(M)	3684-8	HK	22.3	114.3		40614	33
HKU(M)	3684-9	HK	22.3	114.3		40614	33
HKU(M)	3685-3	HK	22.3	114.3		40614	33
HKU(M)	3686-2	CN	26.6	106.7		42046	67
HKU(M)	3686-3	HK	22.3	114.3		40614	33
HKU(M)	3688-2	HK	22.3	114.3		40614	33
HKU(M)	3690	HK	22.3	114.3		40614	33
HKU(M)	3692-3	HK	22.3	114.3		40614	33
HKU(M)	3693	HK	22.3	114.3		40614	33
HKU(M)	3694-1	HK	22.3	114.3		40614	33
HKU(M)	3694-2	HK	22.3	114.3		40614	33
HKU(M)	3695-2	HK	22.3	114.3		40614	33
HKU(M)	3697	HK	22.3	114.3		40614	33
HKU(M)	3698-1	HK	22.3	114.3		40614	33
HKU(M)	3698-2	HK	22.3	114.3		40614	33
HKU(M)	3701-4	HK	22.3	114.3		40614	33
HKU(M)	3702-1	HK	22.3	114.3		40614	33
HKU(M)	3702-2	HK	22.3	114.3		40614	33
HKU(M)	3703	HK	22.3	114.3		40614	33
HKU(M)	3704-3	HK	22.3	114.3		40614	33
HKU(M)	3705	HK	22.3	114.3		40614	33
HKU(M)	3706	HK	22.3	114.3		40614	33
HKU(M)	3707-5	HK	22.3	114.3		40614	33
HKU(M)	3707-6	HK	22.3	114.3		40614	33
HKU(M)	3708	HK	22.3	114.3		40614	33
HKU(M)	3709-5	HK	22.3	114.3		40614	33
HKU(M)	3709-6	HK	22.3	114.3		40614	33
HKU(M)	3709-7	HK	22.3	114.3		40614	33
HKU(M)	3710-4	HK	22.3	114.3		40614	33
HKU(M)	3710-5	HK	22.3	114.3		40614	33
HKU(M)	3710-6	HK	22.3	114.3		40614	33
HKU(M)	3711-3	AU	-16.9	145.7		26605	17
HKU(M)	3711-4	HK	22.3	114.3		40614	33
HKU(M)	3712-2	HK	22.3	114.3		40614	33
HKU(M)	3712-3	HK	22.3	114.3		40614	33
HKU(M)	3712-4	HK	22.3	114.3		40614	33
HKU(M)	3716-1	HK	22.3	114.3		40614	33
HKU(M)	3716-2	HK	22.3	114.3		40614	33
HKU(M)	3717-2	HK	22.3	114.3		40614	33
HKU(M)	3717-3	HK	22.3	114.3		40614	33
HKU(M)	3717-4	HK	22.3	114.3		40614	33
HKU(M)	3717-5	HK	22.3	114.3		40614	33
HKU(M)	3717-6	HK	22.3	114.3		40614	33
HKU(M)	3718-1	HK	22.3	114.3		40614	33
HKU(M)	3718-2	HK	22.3	114.3		40614	33
HKU(M)	3720-2	HK	22.3	114.3		40614	33
HKU(M)	3721	HK	22.3	114.3		40614	33
HKU(M)	3722	HK	22.3	114.3		40614	33
HKU(M)	3723-1	HK	22.3	114.3		40614	33
HKU(M)	3723-2	HK	22.3	114.3		40614	33
HKU(M)	3724	HK	22.3	114.3		40614	33
HKU(M)	3725-1	HK	22.3	114.3		40614	33
HKU(M)	3725-2	HK	22.3	114.3		40614	33
HKU(M)	3726-2	HK	22.3	114.3		40614	33
HKU(M)	3727	HK	22.3	114.3		40614	33
HKU(M)	3728	HK	22.3	114.3		40614	33
HKU(M)	3729	HK	22.3	114.3		40614	33
HKU(M)	3730	HK	22.3	114.3		40614	33
HKU(M)	3731-1	HK	22.3	114.3		40614	33
HKU(M)	3731-2	HK	22.3	114.3		40614	33
HKU(M)	3732	HK	22.3	114.3		40614	33
HKU(M)	3733-2	HK	22.3	114.3		40614	33
HKU(M)	3733-3	HK	22.3	114.3		40614	33
HKU(M)	3734	HK	22.3	114.3		40614	33
HKU(M)	3735-5	AU	-16.9	145.7		26605	17
HKU(M)	3735-6	HK	22.3	114.3		40614	33
HKU(M)	3735-7	HK	22.3	114.3		40614	33
HKU(M)	3737-1	HK	22.3	114.3		40614	33
HKU(M)	3737-2	HK	22.3	114.3		40614	33
HKU(M)	3737-3	HK	22.3	114.3		40614	33
HKU(M)	3738-2	HK	22.3	114.3		40614	33
HKU(M)	3738-3	HK	22.3	114.3		40614	33
HKU(M)	3739	HK	22.3	114.3		40614	33
HKU(M)	3740-5	HK	22.3	114.3		40614	33
HKU(M)	3741-5	HK	22.3	114.3		40614	33
HKU(M)	3741-6	HK	22.3	114.3		40614	33
HKU(M)	3741-7	HK	22.3	114.3		40614	33
HKU(M)	3741-8	HK	22.3	114.3		40614	33
HKU(M)	3741-9	HK	22.3	114.3		40614	33
HKU(M)	3741-10	HK	22.3	114.3		40614	33
HKU(M)	3741-11	HK	22.3	114.3		40614	33
HKU(M)	3741-12	HK	22.3	114.3		40614	33
HKU(M)	3742-2	HK	22.3	114.3		40614	33
HKU(M)	3742-3	HK	22.3	114.3		40614	33
HKU(M)	3742-4	AU	-16.9	145.7		26605	17
HKU(M)	3742-5	HK	22.3	114.3		40614	33
HKU(M)	3743-1	HK	22.3	114.3		40614	33
HKU(M)	3743-2	HK	22.3	114.3		40614	33
HKU(M)	3746	HK	22.3	114.3		40614	33
HKU(M)	3748-4	HK	22.3	114.3		40614	33
HKU(M)	3748-5	HK	22.3	114.3		40614	33
HKU(M)	3748-6	HK	22.3	114.3		40614	33
HKU(M)	3749-2	HK	22.3	114.3		40614	33
HKU(M)	3750-2	AU	-16.9	145.7		26605	17
HKU(M)	3751-3	HK	22.3	114.3		40614	33
HKU(M)	3751-4	HK	22.3	114.3		40614	33
HKU(M)	3752	HK	22.3	114.3		40614	33
HKU(M)	3756	HK	22.3	114.3		40614	33
HKU(M)	3758-1	HK	22.3	114.3		40614	33
HKU(M)	3758-2	HK	22.3	114.3		40614	33
HKU(M)	3759-2	AU	-16.9	145.7		26605	17
HKU(M)	3761-4	AU	-16.9	145.7		26605	17
HKU(M)	3761-5	AU	-16.9	145.7		26605	17
HKU(M)	3763-1	AU	-16.9	145.7		26605	17
HKU(M)	3763-2	AU	-16.9	145.7		26605	17
HKU(M)	3763-3	AU	-16.9	145.7		26605	17
HKU(M)	3764	AU	-16.9	145.7		26605	17
HKU(M)	3765-3	AU	-16.9	145.7		26605	17
HKU(M)	3767	AU	-16.9	145.7		26605	17
HKU(M)	3769	AU	-16.9	145.7		26605	17
HKU(M)	3770	AU	-16.9	145.7		26605	17
HKU(M)	3773-2	AU	-16.9	145.7		26605	17
HKU(M)	3773-3	AU	-16.9	145.7		26605	17
HKU(M)	3774-1	AU	-16.9	145.7		26605	17
HKU(M)	3774-2	AU	-16.9	145.7		26605	17
HKU(M)	3774-3	AU	-16.9	145.7		26605	17
HKU(M)	3774-4	AU	-16.9	145.7		26605	17
HKU(M)	3776-2	AU	-16.9	145.7		26605	17
HKU(M)	3778-3	AU	-16.9	145.7		26605	17
HKU(M)	3778-4	AU	-16.9	145.7		26605	17
HKU(M)	3779-2	AU	-16.9	145.7		26605	17
HKU(M)	3779-3	AU	-16.9	145.7		26605	17
HKU(M)	3780-4	AU	-16.9	145.7		26605	17
HKU(M)	3782-1	AU	-16.9	145.7		26605	17
HKU(M)	3782-2	AU	-16.9	145.7		26605	17
HKU(M)	3783	AU	-16.9	145.7		26605	17
HKU(M)	3784	AU	-16.9	145.7		26605	17
HKU(M)	3785	AU	-16.9	145.7		26605	17
HKU(M)	3786-2	AU	-17.9	146.5		26246	15
HKU(M)	3786-3	AU	-17.9	146.5		26246	15
HKU(M)	3787	AU	-17	145.5		26605	5
HKU(M)	3788	AU	-17	145.5		26605	5
HKU(M)	3789-1	AU	-17	145.5		26605	5
HKU(M)	3789-2	AU	-17	145.5		26605	5
HKU(M)	3790-1	AU	-17	145.5		26605	5
HKU(M)	3790-2	AU	-17	145.5		26605	5
HKU(M)	3791-1	AU	-17	145.5		26605	5
HKU(M)	3791-2	AU	-17	145.5		26605	5
HKU(M)	3791-3	AU	-17	145.5		26605	5
HKU(M)	3792	AU	-16.9	145.7		26605	17
HKU(M)	3794-1	AU	-16.9	145.7		26605	17
HKU(M)	3794-2	AU	-16.9	145.7		26605	17
HKU(M)	3795-1	AU	-16.9	145.7		26605	17
HKU(M)	3795-2	AU	-16.9	145.7		26605	17
HKU(M)	3796-1	AU	-16.9	145.7		26605	17
HKU(M)	3796-2	AU	-16.9	145.7		26605	17
HKU(M)	3796-3	AU	-16.9	145.7		26605	17
HKU(M)	3797-2	AU	-16.9	145.7		26605	17
HKU(M)	3797-3	AU	-16.9	145.7		26605	17
HKU(M)	3798	AU	-16.9	145.7		26605	17
HKU(M)	3799	AU	-16.9	145.7		26605	17
HKU(M)	3801	AU	-16.9	145.7		26605	17
HKU(M)	3802	AU	-16.9	145.7		26605	17
HKU(M)	3803-1	AU	-16.9	145.7		26605	17
HKU(M)	3803-2	AU	-16.9	145.7		26605	17
HKU(M)	3803-3	AU	-16.9	145.7		26605	17
HKU(M)	3804	AU	-16.9	145.7		26605	17
HKU(M)	3805-2	AU	-16.9	145.7		26605	17
HKU(M)	3805-3	AU	-16.9	145.7		26605	17
HKU(M)	3808	AU	-16.9	145.7		26605	17
HKU(M)	3809-2	AU	-16.9	145.7		26605	17
HKU(M)	3810	AU	-16.9	145.7		26605	17
HKU(M)	3811	AU	-16.9	145.7		26605	17
HKU(M)	3812-2	AU	-16.9	145.7		26605	17
HKU(M)	3812-3	AU	-16.9	145.7		26605	17
HKU(M)	3813	AU	-16.9	145.7		26605	17
HKU(M)	3814-3	AU	-16.9	145.7		26605	17
HKU(M)	3815-2	AU	-16.9	145.7		26605	17
HKU(M)	3816	AU	-16.9	145.7		26605	17
HKU(M)	3817	AU	-16.9	145.7		26605	17
HKU(M)	3818-2	AU	-16.9	145.7		26605	17
HKU(M)	3818-3	AU	-16.9	145.7		26605	17
HKU(M)	3819	AU	-16.9	145.7		26605	17
HKU(M)	3820	AU	-16.9	145.7		26605	17
HKU(M)	3821	AU	-16.9	145.7		26605	17
HKU(M)	3822	AU	-16.9	145.7		26605	17
HKU(M)	3823-3	AU	-16.9	145.7		26605	17
HKU(M)	3823-4	AU	-16.9	145.7		26605	17
HKU(M)	3824-2	AU	-16.9	145.7		26605	17
HKU(M)	3824-3	AU	-16.9	145.7		26605	17
HKU(M)	3825	AU	-16.9	145.7		26605	17
HKU(M)	3826	AU	-16.9	145.7		26605	17
HKU(M)	3827	AU	-16.9	145.7		26605	17
HKU(M)	3828	AU	-16.9	145.7		26605	17
HKU(M)	3829	AU	-16.9	145.7		26605	17
HKU(M)	3830	AU	-16.9	145.7		26605	17
HKU(M)	3831-2	AU	-16.9	145.7		26605	17
HKU(M)	3832-1	AU	-16.9	145.7		26605	17
HKU(M)	3832-2	AU	-16.9	145.7		26605	17
HKU(M)	3833-2	AU	-16.9	145.7		26605	17
HKU(M)	3833-3	AU	-16.9	145.7		26605	17
HKU(M)	3833-4	AU	-16.9	145.7		26605	17
HKU(M)	3834	AU	-16.9	145.7		26605	17
HKU(M)	3835-1	AU	-16.9	145.7		26605	17
HKU(M)	3835-2	AU	-16.9	145.7		26605	17
HKU(M)	3835-3	AU	-16.9	145.7		26605	17
HKU(M)	3836-3	AU	-16.9	145.7		26605	17
HKU(M)	3836-4	AU	-16.9	145.7		26605	17
HKU(M)	3837-2	AU	-16.9	145.7		26605	17
HKU(M)	3839	AU	-16.9	145.7		26605	17
HKU(M)	3841-1	AU	-16.9	145.7		26605	17
HKU(M)	3841-2	AU	-16.9	145.7		26605	17
HKU(M)	3842-3	AU	-16.9	145.7		26605	17
HKU(M)	3844-2	AU	-16.9	145.7		26605	17
HKU(M)	3845-1	AU	-16.9	145.7		26605	17
HKU(M)	3845-2	AU	-16.9	145.7		26605	17
HKU(M)	3845-3	AU	-16.9	145.7		26605	17
HKU(M)	3845-4	AU	-16.9	145.7		26605	17
HKU(M)	3846	MY	4	101.9		34121	9
HKU(M)	3853-3	MY	4.9	100.7		34120	97
HKU(M)	3855-2	MY	2.2	102.2		33402	22
HKU(M)	3860-3	CN	26.6	106.7		42046	67
HKU(M)	3861	CN	26.6	106.7		42046	67
HKU(M)	3862-2	CN	26.6	106.7		42046	67
HKU(M)	3862-3	CN	26.6	106.7		42046	67
HKU(M)	3863	CN	26.6	106.7		42046	67
HKU(M)	3865-2	CN	26.6	106.7		42046	67
HKU(M)	3870	CN	26.6	106.7		42046	67
HKU(M)	3871	CN	26.6	106.7		42046	67
HKU(M)	3872-3	CN	26.6	106.7		42046	67
HKU(M)	3873-2	CN	26.6	106.7		42046	67
HKU(M)	3882	HK	22.3	114.3		40614	33
HKU(M)	3883-2	HK	22.3	114.3		40614	33
HKU(M)	3884	HK	22.3	114.3		40614	33
HKU(M)	3886	HK	22.3	114.3		40614	33
HKU(M)	3888-2	HK	22.3	114.3		40614	33
HKU(M)	3890-3	UK	51.6	-4		50936	60
HKU(M)	3890-4	UK	51.6	-4		50936	60
HKU(M)	3903	AU	-33.9	151.2		20491	12
HKU(M)	3914-2	AU	-33.9	151.2		20491	12
HKU(M)	3915-5	AU	-33.9	151.2		20491	12
HKU(M)	3916-2	AU	-33.9	151.2		20491	12
HKU(M)	3917-1	AU	-33.9	151.2		20491	12
HKU(M)	3917-2	AU	-33.9	151.2		20491	12
HKU(M)	3917-3	AU	-33.9	151.2		20491	12
HKU(M)	3918-1	AU	-33.9	151.2		20491	12
HKU(M)	3918-2	AU	-33.9	151.2		20491	12
HKU(M)	3918-3	AU	-33.9	151.2		20491	12
HKU(M)	3920-2	AU	-33.9	151.2		20491	12
HKU(M)	3924-4	AU	-33.9	151.2		20491	12
HKU(M)	3924-5	AU	-33.9	151.2		20491	12
HKU(M)	3925-2	AU	-33.9	151.2		20491	12
HKU(M)	3926-3	AU	-33.9	151.2		20491	12
HKU(M)	3927-4	AU	-33.9	151.2		20491	12
HKU(M)	3927-5	AU	-33.9	151.2		20491	12
HKU(M)	3928-3	AU	-33.9	151.2		20491	12
HKU(M)	3929-3	AU	-33.9	151.2		20491	12
HKU(M)	3933-2	AU	-33.9	151.2		20491	12
HKU(M)	3933-3	AU	-33.9	151.2		20491	12
HKU(M)	3934	AU	-33.9	151.2		20491	12
HKU(M)	3937-2	AU	-33.9	151.2		20491	12
HKU(M)	3941	AU	-33.9	151.2		20491	12
HKU(M)	3943-2	AU	-33.9	151.2		20491	12
HKU(M)	3943-3	AU	-33.9	151.2		20491	12
HKU(M)	3948-2	AU	-33.9	151.2		20491	12
HKU(M)	3949-2	AU	-33.9	151.2		20491	12
HKU(M)	3953-2	AU	-33.9	151.2		20491	12
HKU(M)	3957-1	CN	30.1	109.4		43489	14
HKU(M)	3957-2	CN	30.1	109.4		43489	14
HKU(M)	3959-3	CN	30.1	109.4		43489	14
HKU(M)	3960-3	CN	30.1	109.4		43489	14
HKU(M)	3960-4	CN	30.1	109.4		43489	14
HKU(M)	3960-5	CN	30.1	109.4		43489	14
HKU(M)	3961-3	CN	30.3	109		43489	30
HKU(M)	3961-4	CN	30.1	109.4		43489	14
HKU(M)	3962-3	CN	30.1	109.4		43489	14
HKU(M)	3962-4	CN	30.1	109.4		43489	14
HKU(M)	3963-3	CN	30.1	109.4		43489	14
HKU(M)	3963-4	CN	30.1	109.4		43489	14
HKU(M)	3963-5	CN	30.1	109.4		43489	14
HKU(M)	3964-2	CN	30.1	109.4		43489	14
HKU(M)	3964-3	CN	30.1	109.4		43489	14
HKU(M)	3964-4	CN	30.1	109.4		43489	14
HKU(M)	3967	CN	30.1	109.4		43489	14
HKU(M)	3969-2	CN	30.1	109.4		43489	14
HKU(M)	3970-4	CN	30.1	109.4		43489	14
HKU(M)	3970-5	CN	30.1	109.4		43489	14
HKU(M)	3970-6	CN	30.1	109.4		43489	14
HKU(M)	3972-2	CN	30.1	109.4		43489	14
HKU(M)	3974-3	CN	30.1	109.4		43489	14
HKU(M)	3977-3	AU	-33.9	151.2		20491	12
HKU(M)	3977-4	AU	-33.9	151.2		20491	12
HKU(M)	3978-3	AU	-33.9	151.2		20491	12
HKU(M)	3980-4	AU	-33.9	151.2		20491	12
HKU(M)	3982-3	AU	-33.9	151.2		20491	12
HKU(M)	3983-4	CN	30.3	109		43489	30
HKU(M)	3984-4	CN	30.3	109		43489	30
HKU(M)	3984-5	CN	30.3	109		43489	30
HKU(M)	3984-6	CN	30.3	109		43489	30
HKU(M)	3984-7	CN	30.3	109		43489	30
HKU(M)	3985	CN	30.3	109		43489	30
HKU(M)	3986-5	CN	30.3	109		43489	30
HKU(M)	3986-6	CN	30.3	109		43489	30
HKU(M)	3986-7	CN	30.3	109		43489	30
HKU(M)	3987-5	CN	30.3	109		43489	30
HKU(M)	3987-6	CN	30.3	109		43489	30
HKU(M)	3988-6	CN	30.3	109		43489	30
HKU(M)	3989-5	CN	30.3	109		43489	30
HKU(M)	3989-6	CN	30.3	109		43489	30
HKU(M)	3989-7	CN	30.3	109		43489	30
HKU(M)	3990-5	CN	30.3	109		43489	30
HKU(M)	3992-5	CN	30.3	109		43489	30
HKU(M)	3993-2	CN	30.3	109		43489	30
HKU(M)	3993-3	CN	30.3	109		43489	30
HKU(M)	3994-2	CN	30.3	109		43489	30
HKU(M)	3994-3	CN	30.3	109		43489	30
HKU(M)	3995-5	CN	30.3	109		43489	30
HKU(M)	3995-6	CN	30.3	109		43489	30
HKU(M)	3996	CN	30.3	109		43489	30
HKU(M)	3997-7	CN	30.3	109		43489	30
HKU(M)	3998-3	CN	30.3	109		43489	30
HKU(M)	3999-2	CN	30.3	109		43489	30
HKU(M)	3999-3	CN	30.3	109		43489	30
HKU(M)	3999-4	CN	30.3	109		43489	30
HKU(M)	4000-4	CN	30.3	109		43489	30
HKU(M)	4000-5	CN	30.3	109		43489	30
HKU(M)	4001-4	CN	30.3	109		43489	30
HKU(M)	4002-2	CN	30.3	109		43489	30
HKU(M)	4002-3	CN	30.3	109		43489	30
HKU(M)	4002-4	CN	30.3	109		43489	30
HKU(M)	4003-3	CN	30.3	109		43489	30
HKU(M)	4004-1	CN	30.3	109		43489	30
HKU(M)	4004-2	CN	30.3	109		43489	30
HKU(M)	4004-3	CN	30.3	109		43489	30
