ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	InfraspecificEpithet	Remarks	Collector	Kingdom	Locality	Genus	InfraspecificRank	BasisOfRecord	Phylum	MinimumElevationInMeters	SpecificEpithet	Class	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	Order	Continent	CollectionCode
6933	8f59e4b0-7f12-4c94-aecf-6c61e6ff0293	http://localhost:8080/data/1/8f59e4b0-7f12-4c94-aecf-6c61e6ff0293/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m	Gypsophila		PreservedSpecimen	Magnoliophyta	2150	libanotica		Gypsophila libanotica Boiss.	TR	1999-08-10 00:00:00.0	ICBN	1475	Boiss.	Nigde	Caryophyllales	Asia	B
6934	0b8478bb-5c45-4046-a8c1-1990b49882dd	http://localhost:8080/data/1/0b8478bb-5c45-4046-a8c1-1990b49882dd/detail.html	Thu Sep 25 01:07:06 CEST 2008	Fabaceae	BGBM	boissieri		Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m	Anthyllis	Subspecies	PreservedSpecimen	Magnoliophyta	2150	vulneraria		Anthyllis vulneraria subsp. boissieri (Sagorski) Bornm.	TR	1999-08-10 00:00:00.0	ICBN	1476	(Sagorski) Bornm.	Nigde	Fabales	Asia	B
6935	3ba4f178-3fa6-4856-bf9c-c8fe161c2300	http://localhost:8080/data/1/3ba4f178-3fa6-4856-bf9c-c8fe161c2300/detail.html	Thu Sep 25 01:07:06 CEST 2008	Ranunculaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m	Ranunculus	Variety	PreservedSpecimen	Magnoliophyta	2150	demissus		Ranunculus demissus var. major Boiss.	TR	1999-08-10 00:00:00.0	ICBN	1477	Boiss.	Nigde	Ranunculales	Asia	B
6936	15d46f21-7bdb-499f-ae01-8404225c656f	http://localhost:8080/data/1/15d46f21-7bdb-499f-ae01-8404225c656f/detail.html	Thu Sep 25 01:07:06 CEST 2008	Poaceae	BGBM	tomentellus		Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m	Bromus	Subspecies	PreservedSpecimen	Magnoliophyta	2150	tomentellus		Bromus tomentellus subsp. tomentellus	TR	1999-08-10 00:00:00.0	ICBN	1478		Nigde	Cyperales	Asia	B
6937	e05a94c5-8451-447d-acfd-00c3b44c4643	http://localhost:8080/data/1/e05a94c5-8451-447d-acfd-00c3b44c4643/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2250m	Herniaria		PreservedSpecimen	Magnoliophyta	2250	incana		Herniaria incana Lam.	TR	1999-08-10 00:00:00.0	ICBN	1479	Lam.	Nigde	Caryophyllales	Asia	B
6938	d3c06db7-b2dd-42e6-9ecb-f5cc0adb138d	http://localhost:8080/data/1/d3c06db7-b2dd-42e6-9ecb-f5cc0adb138d/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, 2800m	Minuartia		PreservedSpecimen	Magnoliophyta	2800	juniperina		Minuartia juniperina (L.) Maire & Petitm.	TR	1999-06-27 00:00:00.0	ICBN	148	(L.) Maire & Petitm.	Mugla	Caryophyllales	Asia	B
6939	5cc8d335-6971-4df5-a98f-d23ae4c27dc3	http://localhost:8080/data/1/5cc8d335-6971-4df5-a98f-d23ae4c27dc3/detail.html	Thu Sep 25 01:07:06 CEST 2008	Poaceae	BGBM	anatolica		Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Festuca	Subspecies	PreservedSpecimen	Magnoliophyta	2200	anatolica		Festuca anatolica subsp. anatolica	TR	1999-08-10 00:00:00.0	ICBN	1480		Nigde	Cyperales	Asia	B
6940	c559d8c2-18c5-4576-a838-0c476a76a225	http://localhost:8080/data/1/c559d8c2-18c5-4576-a838-0c476a76a225/detail.html	Thu Sep 25 01:07:06 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Elytrigia		PreservedSpecimen	Magnoliophyta	2200	libanotica		Elytrigia libanotica (Hack.) J.Holub.	TR	1999-08-10 00:00:00.0	ICBN	1481	(Hack.) J.Holub.	Nigde	Cyperales	Asia	B
6941	86a1d973-57ab-46fe-9af6-f613c5db7c75	http://localhost:8080/data/1/86a1d973-57ab-46fe-9af6-f613c5db7c75/detail.html	Thu Sep 25 01:07:06 CEST 2008	Crassulaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Sedum		PreservedSpecimen	Magnoliophyta	2200	ursi		Sedum ursi t´Hart	TR	1999-08-10 00:00:00.0	ICBN	1482	t´Hart	Nigde	Rosales	Asia	B
6942	60dfdf42-e6d2-4ce3-9552-1239cb63d1a1	http://localhost:8080/data/1/60dfdf42-e6d2-4ce3-9552-1239cb63d1a1/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2250m	Dianthus	Variety	PreservedSpecimen	Magnoliophyta	2250	zonatus		Dianthus zonatus var. zonatus	TR	1999-08-10 00:00:00.0	ICBN	1483		Nigde	Caryophyllales	Asia	B
6943	5cd492e5-aa95-4a8a-b577-69865e9b876f	http://localhost:8080/data/1/5cd492e5-aa95-4a8a-b577-69865e9b876f/detail.html	Thu Sep 25 01:07:06 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2250m	Arabis		PreservedSpecimen	Magnoliophyta	2250	androsacea		Arabis androsacea Fenzl	TR	1999-08-10 00:00:00.0	ICBN	1484	Fenzl	Nigde	Capparales	Asia	B
6944	ed4731a4-47f4-4c7d-b4fb-cdeb1a72d9d8	http://localhost:8080/data/1/ed4731a4-47f4-4c7d-b4fb-cdeb1a72d9d8/detail.html	Thu Sep 25 01:07:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2250m	Marrubium		PreservedSpecimen	Magnoliophyta	2250	cephalanthum		Marrubium cephalanthum Boiss. & Noe	TR	1999-08-10 00:00:00.0	ICBN	1485	Boiss. & Noe	Nigde	Lamiales	Asia	B
6945	a89238eb-3425-4231-af69-30c73a7aad3f	http://localhost:8080/data/1/a89238eb-3425-4231-af69-30c73a7aad3f/detail.html	Thu Sep 25 01:07:06 CEST 2008	Rubiaceae	BGBM	elatius		Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2250m	Galium	Subspecies	PreservedSpecimen	Magnoliophyta	2250	incanum		Galium incanum subsp. elatius (Boiss.) Ehrend.	TR	1999-08-10 00:00:00.0	ICBN	1486	(Boiss.) Ehrend.	Nigde	Rubiales	Asia	B
6946	71f77b68-8c35-46e6-8d12-fe3f8ec2fcfa	http://localhost:8080/data/1/71f77b68-8c35-46e6-8d12-fe3f8ec2fcfa/detail.html	Thu Sep 25 01:07:06 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Scorzonera		PreservedSpecimen	Magnoliophyta	2200	cinerea		Scorzonera cinerea Boiss.	TR	1999-08-10 00:00:00.0	ICBN	1487	Boiss.	Nigde	Asterales	Asia	B
6947	2b2129f8-376e-4ab3-8c80-ec85f2615639	http://localhost:8080/data/1/2b2129f8-376e-4ab3-8c80-ec85f2615639/detail.html	Thu Sep 25 01:07:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Ziziphora		PreservedSpecimen	Magnoliophyta	2200	clinopodioides		Ziziphora clinopodioides Lam.	TR	1999-08-10 00:00:00.0	ICBN	1488	Lam.	Nigde	Lamiales	Asia	B
6948	963ba1b4-a8f8-46c5-8773-f761203b683b	http://localhost:8080/data/1/963ba1b4-a8f8-46c5-8773-f761203b683b/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM	stentoria		Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Silene	Subspecies	PreservedSpecimen	Magnoliophyta	2200	caryophylloides		Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen	TR	1999-08-10 00:00:00.0	ICBN	1489	(Fenzl) Coode & Cullen	Nigde	Caryophyllales	Asia	B
6949	2f081bbb-4406-46d2-ae03-865735c62a35	http://localhost:8080/data/1/2f081bbb-4406-46d2-ae03-865735c62a35/detail.html	Thu Sep 25 01:07:06 CEST 2008	Lamiaceae	BGBM	reniforme		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, 2300m	Lamium	Subspecies	PreservedSpecimen	Magnoliophyta	2300	garganicum		Lamium garganicum subsp. reniforme (Benth.) R.B.Mill	TR	1999-06-27 00:00:00.0	ICBN	149	(Benth.) R.B.Mill	Mugla	Lamiales	Asia	B
6950	7e0bab62-f0d8-4a0f-a6ec-681b512a00b8	http://localhost:8080/data/1/7e0bab62-f0d8-4a0f-a6ec-681b512a00b8/detail.html	Thu Sep 25 01:07:06 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Hieracium		PreservedSpecimen	Magnoliophyta	2200	pannosum		Hieracium pannosum Boiss.	TR	1999-08-10 00:00:00.0	ICBN	1490	Boiss.	Nigde	Asterales	Asia	B
6951	9a77f139-4d6b-4619-97fe-7196623fd9c0	http://localhost:8080/data/1/9a77f139-4d6b-4619-97fe-7196623fd9c0/detail.html	Thu Sep 25 01:07:06 CEST 2008	Cupressaceae	BGBM	excelsa		Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Juniperus	Subspecies	PreservedSpecimen	Pinophyta	2200	excelsa		Juniperus excelsa subsp. excelsa	TR	1999-08-10 00:00:00.0	ICBN	1491		Nigde	Pinales	Asia	B
6952	fa216b3c-2840-42b4-adee-0a3964e28d2a	http://localhost:8080/data/1/fa216b3c-2840-42b4-adee-0a3964e28d2a/detail.html	Thu Sep 25 01:07:06 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Onosma		PreservedSpecimen	Magnoliophyta	2200	nana		Onosma nana DC.	TR	1999-08-10 00:00:00.0	ICBN	1492	DC.	Nigde	Lamiales	Asia	B
6953	b448921d-c200-461e-b452-48e027df0086	http://localhost:8080/data/1/b448921d-c200-461e-b452-48e027df0086/detail.html	Thu Sep 25 01:07:06 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2200	cana		Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	TR	1999-08-10 00:00:00.0	ICBN	1493	(Boiss.) D.F.Chamb.	Nigde	Asterales	Asia	B
6954	4ce7d074-48be-4f5c-8700-55916c310646	http://localhost:8080/data/1/4ce7d074-48be-4f5c-8700-55916c310646/detail.html	Thu Sep 25 01:07:06 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Scorzonera		PreservedSpecimen	Magnoliophyta	2200	cinerea		Scorzonera cinerea Boiss.	TR	1999-08-10 00:00:00.0	ICBN	1494	Boiss.	Nigde	Asterales	Asia	B
6955	1224e742-1799-46ae-9621-82181d5a4304	http://localhost:8080/data/1/1224e742-1799-46ae-9621-82181d5a4304/detail.html	Thu Sep 25 01:07:06 CEST 2008	Lamiaceae	BGBM	tauricola		Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Teucrium	Subspecies	PreservedSpecimen	Magnoliophyta	2200	chamaedrys		Teucrium chamaedrys subsp. tauricola Rech. f.	TR	1999-08-10 00:00:00.0	ICBN	1495	Rech. f.	Nigde	Lamiales	Asia	B
6956	6c1750a3-bacc-4d06-9578-d58663a9c098	http://localhost:8080/data/1/6c1750a3-bacc-4d06-9578-d58663a9c098/detail.html	Thu Sep 25 01:07:06 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Scorzonera		PreservedSpecimen	Magnoliophyta	2200	cinerea		Scorzonera cinerea Boiss.	TR	1999-08-10 00:00:00.0	ICBN	1496	Boiss.	Nigde	Asterales	Asia	B
6957	d96e23b3-6978-48f2-9b1e-4998251ccaa3	http://localhost:8080/data/1/d96e23b3-6978-48f2-9b1e-4998251ccaa3/detail.html	Thu Sep 25 01:07:06 CEST 2008	Papaveraceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Papaver		PreservedSpecimen	Magnoliophyta	2200	persicum		Papaver persicum Lindl.	TR	1999-08-10 00:00:00.0	ICBN	1497	Lindl.	Nigde	Papaverales	Asia	B
6958	24439043-244f-4b59-88ae-8854f7ddf76b	http://localhost:8080/data/1/24439043-244f-4b59-88ae-8854f7ddf76b/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Arenaria		PreservedSpecimen	Magnoliophyta	2200	serpyllifolia		Arenaria serpyllifolia L.	TR	1999-08-10 00:00:00.0	ICBN	1498	L.	Nigde	Caryophyllales	Asia	B
6959	df3437a3-9bdd-4eb9-80a7-242cfab41f62	http://localhost:8080/data/1/df3437a3-9bdd-4eb9-80a7-242cfab41f62/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Silene		PreservedSpecimen	Magnoliophyta	2200	nuncupanda		Silene nuncupanda Coode & Cullen	TR	1999-08-10 00:00:00.0	ICBN	1499	Coode & Cullen	Nigde	Caryophyllales	Asia	B
6960	fbb48b26-f275-4cb6-ab7b-a13a34dca7f0	http://localhost:8080/data/1/fbb48b26-f275-4cb6-ab7b-a13a34dca7f0/detail.html	Thu Sep 25 01:07:06 CEST 2008	Primulaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, 2800m	Androsace		PreservedSpecimen	Magnoliophyta	2800	villosa		Androsace villosa L.	TR	1999-06-27 00:00:00.0	ICBN	150	L.	Mugla	Primulales	Asia	B
6961	80d654e1-0f26-41c4-9de4-ffbc610a8d96	http://localhost:8080/data/1/80d654e1-0f26-41c4-9de4-ffbc610a8d96/detail.html	Thu Sep 25 01:07:06 CEST 2008	Dipsacaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Scabiosa		PreservedSpecimen	Magnoliophyta	2200	ochroleuca		Scabiosa ochroleuca L.	TR	1999-08-10 00:00:00.0	ICBN	1500	L.	Nigde	Dipsacales	Asia	B
6962	af03a5b3-77e7-4452-94e0-f8d380d5b2ce	http://localhost:8080/data/1/af03a5b3-77e7-4452-94e0-f8d380d5b2ce/detail.html	Thu Sep 25 01:07:06 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Galium		PreservedSpecimen	Magnoliophyta	2200	aladaghense		Galium aladaghense Parolly	TR	1999-08-10 00:00:00.0	ICBN	1501	Parolly	Nigde	Rubiales	Asia	B
6963	e8d104f3-2913-47f5-820f-8a692b6e5f8b	http://localhost:8080/data/1/e8d104f3-2913-47f5-820f-8a692b6e5f8b/detail.html	Thu Sep 25 01:07:06 CEST 2008	Fabaceae	BGBM	hypoleuca		Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Vicia	Subspecies	PreservedSpecimen	Magnoliophyta	2350	alpestris		Vicia alpestris subsp. hypoleuca (Boiss. & Noe) P.H. Davis	TR	1999-08-12 00:00:00.0	ICBN	1502	(Boiss. & Noe) P.H. Davis	Nigde	Fabales	Asia	B
6964	031bf39a-0921-4563-a60d-67bbd7459c08	http://localhost:8080/data/1/031bf39a-0921-4563-a60d-67bbd7459c08/detail.html	Thu Sep 25 01:07:06 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Dianthus		PreservedSpecimen	Magnoliophyta	2350	floribundus		Dianthus floribundus Boiss.	TR	1999-08-12 00:00:00.0	ICBN	1503	Boiss.	Nigde	Caryophyllales	Asia	B
6965	fb3b5702-292b-4db6-9eab-85a2da819b3e	http://localhost:8080/data/1/fb3b5702-292b-4db6-9eab-85a2da819b3e/detail.html	Thu Sep 25 01:07:06 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Alyssum		PreservedSpecimen	Magnoliophyta	2350	aurantiacum		Alyssum aurantiacum Boiss.	TR	1999-08-12 00:00:00.0	ICBN	1504	Boiss.	Nigde	Capparales	Asia	B
6966	ca11298c-ad51-49a5-a553-70654d6e66f6	http://localhost:8080/data/1/ca11298c-ad51-49a5-a553-70654d6e66f6/detail.html	Thu Sep 25 01:07:06 CEST 2008	Campanulaceae	BGBM	rigidum		Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2350	rigidum		Asyneuma rigidum subsp. rigidum	TR	1999-08-12 00:00:00.0	ICBN	1505		Nigde	Campanulales	Asia	B
6967	6bf4e1d5-fa0b-43ef-bed0-535b2e59e43e	http://localhost:8080/data/1/6bf4e1d5-fa0b-43ef-bed0-535b2e59e43e/detail.html	Thu Sep 25 01:07:06 CEST 2008	Asteraceae	BGBM	argenteum		Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Tanacetum	Subspecies	PreservedSpecimen	Magnoliophyta	2350	argenteum		Tanacetum argenteum subsp. argenteum	TR	1999-08-12 00:00:00.0	ICBN	1506		Nigde	Asterales	Asia	B
6968	c7a49368-46a4-4f0d-8b62-818d1cfa923d	http://localhost:8080/data/1/c7a49368-46a4-4f0d-8b62-818d1cfa923d/detail.html	Thu Sep 25 01:07:06 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Sesleria		PreservedSpecimen	Magnoliophyta	2350	alba		Sesleria alba Sm.	TR	1999-08-12 00:00:00.0	ICBN	1507	Sm.	Nigde	Cyperales	Asia	B
6969	d1de46b9-b0d8-4540-ba11-6ab78c1aefa4	http://localhost:8080/data/1/d1de46b9-b0d8-4540-ba11-6ab78c1aefa4/detail.html	Thu Sep 25 01:07:06 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Poa		PreservedSpecimen	Magnoliophyta	2350	bulbosa agg.		Poa bulbosa agg. L.	TR	1999-08-12 00:00:00.0	ICBN	1508	L.	Nigde	Cyperales	Asia	B
6970	55389675-7417-4692-a3c4-27fecf9648ec	http://localhost:8080/data/1/55389675-7417-4692-a3c4-27fecf9648ec/detail.html	Thu Sep 25 01:07:06 CEST 2008	Ranunculaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Ranunculus	Variety	PreservedSpecimen	Magnoliophyta	2350	demissus		Ranunculus demissus var. major Boiss.	TR	1999-08-12 00:00:00.0	ICBN	1509	Boiss.	Nigde	Ranunculales	Asia	B
6971	3cff28c3-48c8-48e1-9eed-9e05eed02acd	http://localhost:8080/data/1/3cff28c3-48c8-48e1-9eed-9e05eed02acd/detail.html	Thu Sep 25 01:07:06 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	Lycian Akdaglari above Gömbe, road to Subasi Yayla, 1600m	Alkanna	Variety	PreservedSpecimen	Magnoliophyta	1600	orientalis		Alkanna orientalis var. leucantha (Bornm.) Hub.- Mor.	TR	1999-06-27 00:00:00.0	ICBN	151	(Bornm.) Hub.- Mor.	Mugla	Lamiales	Asia	B
6972	da1d8f72-5774-4404-8a04-553e38d04cfe	http://localhost:8080/data/1/da1d8f72-5774-4404-8a04-553e38d04cfe/detail.html	Thu Sep 25 01:07:06 CEST 2008	Plumbaginaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Acantholimon		PreservedSpecimen	Magnoliophyta	2350	lycaonicum		Acantholimon lycaonicum Boiss. & Heldr.	TR	1999-08-12 00:00:00.0	ICBN	1510	Boiss. & Heldr.	Nigde	Plumbaginales	Asia	B
6973	8436c253-fdd1-40e7-a453-e5930b684a02	http://localhost:8080/data/1/8436c253-fdd1-40e7-a453-e5930b684a02/detail.html	Thu Sep 25 01:07:06 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Cruciata		PreservedSpecimen	Magnoliophyta	2350	taurica		Cruciata taurica (Pall. ex Willd.) Ehrend.	TR	1999-08-12 00:00:00.0	ICBN	1511	(Pall. ex Willd.) Ehrend.	Nigde	Rubiales	Asia	B
6974	2837b970-cdd1-46c4-9c2e-50084351102f	http://localhost:8080/data/1/2837b970-cdd1-46c4-9c2e-50084351102f/detail.html	Thu Sep 25 01:07:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Teucrium		PreservedSpecimen	Magnoliophyta	2350	chamaedrys s.l.		Teucrium chamaedrys s.l. L.	TR	1999-08-12 00:00:00.0	ICBN	1512	L.	Nigde	Lamiales	Asia	B
6975	d1bd4198-34af-4f73-a14b-514bbed7c3d1	http://localhost:8080/data/1/d1bd4198-34af-4f73-a14b-514bbed7c3d1/detail.html	Thu Sep 25 01:07:06 CEST 2008	Rubiaceae	BGBM	elatius		Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Galium	Subspecies	PreservedSpecimen	Magnoliophyta	2350	incanum		Galium incanum subsp. elatius (Boiss.) Ehrend.	TR	1999-08-12 00:00:00.0	ICBN	1513	(Boiss.) Ehrend.	Nigde	Rubiales	Asia	B
6976	047d1973-0378-470e-aa6e-01ce1c87300f	http://localhost:8080/data/1/047d1973-0378-470e-aa6e-01ce1c87300f/detail.html	Thu Sep 25 01:07:06 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Linaria		PreservedSpecimen	Magnoliophyta	2350	corifolia		Linaria corifolia Desf.	TR	1999-08-12 00:00:00.0	ICBN	1514	Desf.	Nigde	Scrophulariales	Asia	B
6977	fc27b36c-bb09-404e-b243-46e925253eea	http://localhost:8080/data/1/fc27b36c-bb09-404e-b243-46e925253eea/detail.html	Thu Sep 25 01:07:06 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m	Asphodeline		PreservedSpecimen	Magnoliophyta	2350	taurica		Asphodeline taurica (Pall.) Kunth	TR	1999-08-12 00:00:00.0	ICBN	1515	(Pall.) Kunth	Nigde	Liliales	Asia	B
6978	99919f27-d487-4028-a49c-9b7782a2fe03	http://localhost:8080/data/1/99919f27-d487-4028-a49c-9b7782a2fe03/detail.html	Thu Sep 25 01:07:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Marrubium		PreservedSpecimen	Magnoliophyta	2400	cephalanthum		Marrubium cephalanthum Boiss. & Noe	TR	1999-08-12 00:00:00.0	ICBN	1516	Boiss. & Noe	Nigde	Lamiales	Asia	B
6979	a9d334d7-d56d-4a48-bb67-1cc940dc8777	http://localhost:8080/data/1/a9d334d7-d56d-4a48-bb67-1cc940dc8777/detail.html	Thu Sep 25 01:07:06 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2400	cana		Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	TR	1999-08-12 00:00:00.0	ICBN	1517	(Boiss.) D.F.Chamb.	Nigde	Asterales	Asia	B
6980	f858e42c-fe0d-49c9-961a-190248f96a76	http://localhost:8080/data/1/f858e42c-fe0d-49c9-961a-190248f96a76/detail.html	Thu Sep 25 01:07:06 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	noch unbestimmt !!!		PreservedSpecimen		2400			noch unbestimmt !!!	TR	1999-08-12 00:00:00.0	ICBN	1518		Nigde		Asia	B
6981	f4d2a2a2-4c9e-48e3-ba79-72e93205730e	http://localhost:8080/data/1/f4d2a2a2-4c9e-48e3-ba79-72e93205730e/detail.html	Thu Sep 25 01:07:06 CEST 2008	Linaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Linum		PreservedSpecimen	Magnoliophyta	2400	obtusatum		Linum obtusatum (Boiss.) Stapf	TR	1999-08-12 00:00:00.0	ICBN	1519	(Boiss.) Stapf	Nigde	Linales	Asia	B
6982	31448f9e-54df-4dec-9725-8a9e3f9dc348	http://localhost:8080/data/1/31448f9e-54df-4dec-9725-8a9e3f9dc348/detail.html	Thu Sep 25 01:07:06 CEST 2008	Papaveraceae	BGBM	pilosum		Markus Döring	Plantae	Lycian Akdaglari above Gömbe, around Yesil Göl, 1700m	Papaver	Subspecies	PreservedSpecimen	Magnoliophyta	1700	pilosum		Papaver pilosum subsp. pilosum	TR	1999-06-28 00:00:00.0	ICBN	152		Mugla	Papaverales	Asia	B
6983	a093cb66-68c5-4202-b708-ba823fe4b697	http://localhost:8080/data/1/a093cb66-68c5-4202-b708-ba823fe4b697/detail.html	Thu Sep 25 01:07:06 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m	Salvia		PreservedSpecimen	Magnoliophyta	2400	caespitosa		Salvia caespitosa Benth.	TR	1999-08-12 00:00:00.0	ICBN	1520	Benth.	Nigde	Lamiales	Asia	B
